Pollutant:, SO2
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
SO2,010102,St Johns,NL,47.56038,-52.7115,19930101,14.0,10.0,14.0,9.0,-999,14.0,12.0,10.0,7.0,7.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930102,3.0,2.0,2.0,2.0,-999,3.0,6.0,7.0,4.0,7.0,2.0,2.0,1.0,1.0,2.0,4.0,8.0,14.0,19.0,18.0,15.0,19.0,21.0,25.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930103,22.0,6.0,4.0,9.0,-999,8.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930104,11.0,31.0,36.0,28.0,-999,25.0,38.0,34.0,19.0,15.0,7.0,10.0,7.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0,5.0,6.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930105,10.0,17.0,4.0,4.0,-999,7.0,8.0,10.0,13.0,13.0,4.0,-999,6.0,7.0,9.0,6.0,3.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930106,2.0,2.0,3.0,4.0,-999,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,4.0,5.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930107,3.0,6.0,7.0,8.0,-999,8.0,5.0,5.0,7.0,8.0,9.0,7.0,12.0,4.0,3.0,3.0,7.0,6.0,9.0,16.0,14.0,7.0,4.0,4.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930108,4.0,8.0,9.0,20.0,-999,6.0,7.0,5.0,8.0,10.0,8.0,7.0,4.0,4.0,4.0,3.0,4.0,9.0,4.0,9.0,9.0,8.0,7.0,9.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930109,5.0,2.0,2.0,2.0,-999,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,5.0,8.0,7.0,5.0,3.0,3.0,3.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930110,2.0,2.0,3.0,3.0,-999,5.0,5.0,3.0,6.0,7.0,2.0,1.0,1.0,1.0,3.0,14.0,7.0,4.0,2.0,2.0,6.0,15.0,10.0,7.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930111,10.0,12.0,13.0,10.0,-999,19.0,10.0,23.0,20.0,24.0,11.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,1.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930112,2.0,2.0,2.0,5.0,-999,8.0,8.0,6.0,4.0,3.0,2.0,1.0,1.0,1.0,6.0,3.0,6.0,9.0,24.0,23.0,25.0,16.0,10.0,13.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930113,29.0,15.0,4.0,8.0,-999,6.0,8.0,4.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,6.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930114,2.0,2.0,1.0,1.0,-999,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930115,3.0,3.0,1.0,2.0,-999,6.0,7.0,11.0,22.0,10.0,6.0,5.0,6.0,-999,-999,3.0,7.0,11.0,15.0,19.0,22.0,21.0,28.0,26.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930116,15.0,15.0,15.0,12.0,-999,21.0,24.0,28.0,26.0,20.0,17.0,11.0,20.0,4.0,2.0,3.0,7.0,8.0,24.0,19.0,15.0,13.0,10.0,7.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19930117,5.0,4.0,4.0,4.0,-999,4.0,5.0,8.0,6.0,5.0,3.0,4.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
