Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,19930101,0.90,0.90,0.80,0.60,0.80,0.60,0.50,0.50,0.20,0.30,0.30,0.40,0.50,0.40,0.40,0.50,0.60,0.60,0.70,0.50,0.60,0.70,0.60,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19930102,1.00,1.30,0.80,0.20,0.20,0.20,0.20,0.40,0.40,0.30,0.30,0.40,0.40,0.40,0.60,0.80,1.20,1.60,1.60,1.80,1.10,2.40,2.20,2.90
CO,010102,St Johns,NL,47.56038,-52.7115,19930103,2.70,1.40,1.70,0.40,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.40,0.60,0.30,0.70,0.50,0.50,0.40,0.50,0.70,0.30,0.50,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19930104,0.40,0.30,0.30,0.20,0.20,0.30,0.30,0.70,1.20,0.80,0.50,0.80,0.60,0.60,0.70,0.60,0.60,0.50,0.30,0.40,0.40,0.40,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19930105,0.30,0.30,0.20,0.20,0.20,0.20,0.30,0.80,1.30,0.80,-999,0.90,0.80,0.80,1.30,1.10,0.90,0.50,0.30,0.30,0.20,0.20,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19930106,0.20,0.20,0.20,0.10,0.10,0.20,0.10,0.40,0.80,0.90,0.70,0.50,0.90,1.10,1.00,1.20,1.20,1.00,0.50,0.40,0.40,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930107,0.30,0.30,0.30,0.20,0.20,0.20,0.20,0.40,1.10,0.80,0.80,0.70,0.90,0.80,1.00,0.80,1.60,0.90,0.70,0.70,0.90,0.50,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19930108,0.40,0.50,0.50,0.30,0.20,0.20,0.30,0.50,1.10,0.60,0.50,5.40,0.60,0.60,0.60,0.70,1.10,0.90,0.60,1.00,1.00,0.70,0.70,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19930109,0.50,0.70,1.40,1.00,0.20,0.20,0.20,0.30,0.30,0.50,0.40,0.40,0.50,0.50,0.60,0.60,0.60,0.50,0.40,0.50,0.40,0.50,0.50,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19930110,0.50,0.50,0.60,0.30,0.20,0.20,0.20,0.20,0.30,0.30,0.40,0.40,0.40,0.40,0.40,0.50,0.50,0.50,0.40,0.50,0.40,0.50,0.60,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19930111,0.40,0.30,0.30,0.20,0.20,0.30,0.30,0.40,0.60,0.40,0.40,0.40,0.50,0.50,0.50,0.90,0.70,0.70,0.40,0.40,0.40,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930112,0.30,0.20,0.30,0.30,0.30,0.30,0.30,0.70,1.10,0.70,0.50,0.60,0.80,0.60,0.70,0.80,1.20,1.40,1.20,1.00,0.90,0.70,0.60,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19930113,0.60,0.50,0.30,0.30,0.30,0.30,0.30,0.50,1.00,1.00,0.70,0.60,0.70,0.60,0.60,0.70,0.90,0.80,0.50,0.60,0.60,0.50,0.60,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19930114,0.60,0.90,0.60,0.30,0.30,0.40,0.30,0.70,2.10,1.80,1.30,1.50,1.90,1.60,2.10,1.70,2.60,1.40,1.10,1.30,1.10,1.20,0.70,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19930115,0.80,0.80,0.50,0.30,0.30,0.30,0.40,0.80,2.40,1.00,0.60,0.60,0.60,-999,0.60,0.80,1.40,1.70,1.80,2.20,1.90,1.30,1.40,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19930116,0.70,0.60,0.60,0.40,0.30,0.30,0.40,0.80,1.10,1.10,1.30,1.00,0.50,0.50,0.60,0.70,1.00,0.70,0.90,1.50,1.30,0.90,0.70,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19930117,0.40,0.40,0.40,0.30,0.20,0.20,0.20,0.30,0.40,0.30,0.40,0.30,0.40,0.30,0.30,0.30,0.40,0.40,0.30,0.40,0.30,0.30,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19930118,0.40,0.30,0.20,0.20,0.20,0.20,0.20,0.30,0.60,0.60,0.50,0.60,0.70,0.60,0.60,0.60,0.80,0.80,0.60,0.60,0.50,0.50,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19930119,0.40,0.50,0.30,0.30,0.20,0.20,0.30,0.50,0.80,0.60,0.50,0.40,0.50,0.60,0.50,0.60,0.80,0.80,0.40,0.60,0.40,0.40,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19930120,0.30,0.30,0.30,0.20,0.20,0.20,0.30,0.60,0.60,0.50,0.40,0.40,0.40,0.50,0.70,0.70,0.90,0.70,0.40,0.50,0.50,0.60,1.10,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19930121,0.40,0.50,0.40,0.30,0.30,0.30,0.30,0.50,0.90,0.60,0.50,0.60,0.60,0.70,0.70,0.80,1.40,2.20,2.40,2.30,2.90,2.70,2.90,2.20
CO,010102,St Johns,NL,47.56038,-52.7115,19930122,2.00,1.50,0.90,0.60,0.40,0.30,0.40,1.20,3.10,2.30,1.00,-999,0.80,0.80,0.90,0.80,1.20,1.50,1.10,1.10,1.20,1.30,1.90,1.90
CO,010102,St Johns,NL,47.56038,-52.7115,19930123,1.30,1.30,1.50,0.40,0.40,0.50,0.40,0.40,0.60,0.70,1.00,0.80,0.80,1.10,1.00,1.30,2.20,1.40,0.60,2.10,2.00,0.50,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930124,0.30,0.40,0.40,0.30,0.20,0.20,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.40,0.40,0.40,0.40,0.40,0.30,0.40,0.50,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930125,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.50,0.70,0.60,0.50,0.50,0.40,0.50,0.50,0.50,0.80,0.60,0.40,0.30,0.30,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930126,0.40,0.30,0.30,0.30,0.30,0.30,0.30,0.40,0.60,0.40,0.50,0.50,0.50,0.50,0.50,0.60,0.70,0.60,0.40,0.40,0.30,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19930127,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.50,1.30,0.70,0.70,0.70,0.80,0.50,-999,0.60,0.90,0.90,0.60,0.50,0.40,0.30,0.30,0.30
