Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,40203,Saint John,NB,45.308762,-66.008384,19980101,2,5,4,1,1,2,4,4,-999,8,6,5,7,10,9,14,15,21,22,16,17,22,22,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19980102,75,47,17,10,10,13,14,10,14,16,22,23,23,21,22,20,20,18,18,18,20,26,33,45
PM10,40203,Saint John,NB,45.308762,-66.008384,19980103,34,25,22,22,25,26,27,31,31,36,38,-999,39,27,32,37,31,26,31,28,29,26,35,36
PM10,40203,Saint John,NB,45.308762,-66.008384,19980104,32,32,28,27,15,15,17,16,15,13,-999,-999,-999,2,0,4,6,9,10,12,9,8,7,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980105,9,5,-999,2,2,5,3,9,28,52,35,13,10,14,13,13,14,14,7,12,9,13,9,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19980106,10,13,3,6,7,2,5,3,3,1,5,11,4,3,4,7,7,5,2,5,4,5,7,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19980107,7,5,4,8,5,5,9,7,5,7,7,7,2,7,8,5,6,10,9,7,8,12,8,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19980108,6,9,5,3,4,5,4,1,7,0,6,8,4,7,8,8,4,6,6,5,6,3,2,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19980109,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,7,6,4,9,7,3,5,4,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980110,4,5,3,5,6,7,7,6,5,8,12,9,5,10,9,11,9,12,13,15,6,8,10,9
PM10,40203,Saint John,NB,45.308762,-66.008384,19980111,6,5,10,16,18,19,23,17,18,17,17,11,-999,-999,11,7,10,13,4,7,3,-999,2,6
PM10,40203,Saint John,NB,45.308762,-66.008384,19980112,6,-999,14,6,10,3,8,12,10,10,16,12,11,14,10,14,15,24,35,40,25,19,19,12
PM10,40203,Saint John,NB,45.308762,-66.008384,19980113,9,10,9,10,6,10,28,36,50,33,19,15,-999,26,18,20,15,16,16,18,12,11,14,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19980114,8,5,3,4,2,1,5,5,3,3,2,6,4,9,15,18,18,20,27,21,19,15,12,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19980115,7,10,3,6,4,1,4,7,14,13,8,10,13,14,14,22,22,23,30,20,19,23,31,13
PM10,40203,Saint John,NB,45.308762,-66.008384,19980116,13,9,6,6,5,4,3,5,6,8,6,7,5,3,4,9,14,10,15,7,7,6,6,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19980117,8,8,7,9,8,7,7,6,5,6,5,5,6,6,9,10,14,13,7,5,5,7,5,6
PM10,40203,Saint John,NB,45.308762,-66.008384,19980118,9,9,10,12,11,11,11,10,9,9,7,7,8,7,6,5,7,11,13,16,15,12,15,16
PM10,40203,Saint John,NB,45.308762,-66.008384,19980119,16,12,10,8,7,6,8,9,9,9,11,9,7,5,8,7,8,8,8,6,8,8,5,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980120,6,5,5,5,3,3,3,5,5,3,6,9,8,8,9,9,10,11,11,12,9,11,9,10
PM10,40203,Saint John,NB,45.308762,-66.008384,19980121,11,8,11,7,13,11,7,4,5,2,5,4,4,5,5,3,5,5,5,7,8,6,3,4
PM10,40203,Saint John,NB,45.308762,-66.008384,19980122,6,4,4,3,3,3,3,1,6,11,8,9,7,12,11,13,14,18,17,12,14,13,12,10
PM10,40203,Saint John,NB,45.308762,-66.008384,19980123,7,7,9,7,7,6,8,10,12,20,20,17,13,12,14,26,33,41,58,51,33,22,12,6
PM10,40203,Saint John,NB,45.308762,-66.008384,19980124,6,14,6,4,6,5,7,10,10,5,6,6,6,5,7,7,8,10,13,14,14,10,7,9
PM10,40203,Saint John,NB,45.308762,-66.008384,19980125,9,8,8,8,5,5,1,-999,-999,-999,4,1,2,0,0,3,11,8,11,11,13,14,11,13
PM10,40203,Saint John,NB,45.308762,-66.008384,19980126,11,5,8,3,1,7,7,7,4,7,32,3,5,4,6,8,6,8,13,11,13,10,8,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980127,7,7,5,7,7,7,4,9,9,10,8,10,13,12,10,10,10,11,27,22,37,28,41,31
PM10,40203,Saint John,NB,45.308762,-66.008384,19980128,18,33,36,34,24,18,20,24,27,24,21,33,46,11,1,2,5,6,9,9,8,7,13,12
PM10,40203,Saint John,NB,45.308762,-66.008384,19980129,9,6,7,8,7,9,8,7,9,9,8,10,7,6,4,7,9,6,7,9,6,6,5,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980130,6,5,5,4,5,6,5,7,7,7,8,7,7,9,9,10,11,13,17,19,19,20,10,4
PM10,40203,Saint John,NB,45.308762,-66.008384,19980131,3,9,7,6,7,7,8,8,9,10,9,10,9,10,9,8,8,8,6,9,6,5,5,6
PM10,40203,Saint John,NB,45.308762,-66.008384,19980201,11,9,7,7,7,5,6,8,8,12,11,6,8,9,10,7,10,12,11,13,15,14,19,18
PM10,40203,Saint John,NB,45.308762,-66.008384,19980202,17,16,17,14,11,19,18,9,12,22,25,12,20,19,12,12,16,11,15,14,9,17,19,25
PM10,40203,Saint John,NB,45.308762,-66.008384,19980203,20,22,20,19,21,17,15,23,28,37,43,54,31,13,12,11,14,13,17,13,19,24,20,16
PM10,40203,Saint John,NB,45.308762,-66.008384,19980204,24,12,10,4,1,1,1,4,4,11,4,11,11,7,8,8,9,8,13,20,17,18,14,11
PM10,40203,Saint John,NB,45.308762,-66.008384,19980205,18,16,13,9,11,8,6,7,10,14,13,14,10,10,8,11,11,10,11,10,9,7,6,5
PM10,40203,Saint John,NB,45.308762,-66.008384,19980206,7,4,4,5,5,5,6,6,6,7,7,8,11,10,9,10,10,10,14,23,26,16,15,32
PM10,40203,Saint John,NB,45.308762,-66.008384,19980207,45,25,48,27,13,10,9,6,8,9,11,13,11,13,9,9,8,9,12,18,62,52,47,37
PM10,40203,Saint John,NB,45.308762,-66.008384,19980208,20,12,11,9,10,9,9,7,7,10,8,10,10,10,8,9,6,6,9,9,8,11,8,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19980209,5,6,4,5,5,5,7,7,-999,-999,4,5,7,6,7,7,7,7,1,3,3,4,3,2
PM10,40203,Saint John,NB,45.308762,-66.008384,19980210,5,4,3,3,4,2,2,3,2,3,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980211,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980212,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980216,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980220,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980224,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980226,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980301,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,1,5,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19980304,9,3,7,1,2,4,6,1,4,2,5,4,-999,13,-999,10,7,7,9,25,28,31,19,9
