Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,19980101,0.30,0.30,0.20,0.20,0.20,0.10,0.10,0.10,0.20,0.30,0.20,0.20,0.30,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10
CO,010102,St Johns,NL,47.56038,-52.7115,19980102,0.10,0.10,0.20,0.20,0.20,0.40,0.40,0.40,0.50,0.50,0.50,0.40,0.50,0.60,1.00,0.90,1.10,1.50,0.90,0.60,0.70,0.80,0.60,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19980103,0.50,0.40,0.30,0.20,0.20,0.30,0.30,0.30,0.30,0.30,0.40,0.40,0.40,0.50,0.40,0.40,0.40,0.40,0.40,0.40,0.50,0.50,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19980104,0.50,0.50,0.40,0.30,0.30,0.30,0.30,0.30,0.40,0.40,0.40,0.40,0.40,0.40,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19980105,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.30,0.40,0.30,0.40,0.40,0.40,0.60,0.80,0.50,0.40,0.40,0.50,0.40,0.50,0.40,0.60,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19980106,0.30,0.30,0.30,0.30,0.30,0.50,0.70,0.50,0.60,0.50,0.40,0.40,0.50,0.40,0.80,0.50,0.40,0.40,0.30,0.40,0.40,0.50,0.30,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19980107,0.30,0.20,0.20,0.20,0.30,0.60,0.50,0.40,0.40,0.50,0.60,0.50,0.40,0.60,1.00,0.50,0.40,0.40,0.40,0.50,0.30,0.40,0.60,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19980108,0.30,0.20,0.20,0.20,0.30,0.70,0.70,0.60,0.40,0.50,0.50,0.70,0.50,0.80,0.90,0.60,0.60,0.60,0.50,0.50,0.50,0.60,1.00,1.30
CO,010102,St Johns,NL,47.56038,-52.7115,19980109,1.40,0.60,0.30,0.20,0.20,0.80,0.90,0.90,0.90,1.20,1.10,1.30,1.00,1.50,1.20,0.80,1.10,0.70,0.90,0.80,1.00,1.20,1.10,1.50
CO,010102,St Johns,NL,47.56038,-52.7115,19980110,1.50,0.90,0.30,0.30,0.30,0.40,0.30,0.50,0.70,0.60,0.70,0.90,0.80,0.70,0.70,0.60,0.80,0.80,0.90,0.90,0.90,1.10,0.90,1.10
CO,010102,St Johns,NL,47.56038,-52.7115,19980111,0.90,0.90,0.30,0.20,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.40,0.30,0.40,0.30,0.30,0.40,0.40,0.40,0.40,0.30,0.30,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19980112,0.30,0.30,0.20,0.30,0.40,0.70,0.70,0.50,0.50,1.00,0.80,0.80,0.60,0.70,0.60,0.40,0.30,0.30,0.30,0.30,0.40,0.30,0.30,0.20
