Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,40203,Saint John,NB,45.308762,-66.008384,19990101,11,7,10,21,19,14,13,8,17,36,15,19,15,5,14,15,7,13,9,11,14,5,17,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19990102,2,6,4,-999,6,6,6,4,8,5,5,8,6,6,10,12,9,16,14,8,7,9,11,19
PM10,40203,Saint John,NB,45.308762,-66.008384,19990103,14,11,11,6,6,12,9,11,9,14,11,15,17,10,19,17,1,7,11,7,4,7,4,3
PM10,40203,Saint John,NB,45.308762,-66.008384,19990104,11,14,19,22,33,18,13,10,4,-999,4,1,0,5,12,15,12,12,1,11,0,9,9,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19990105,7,7,9,9,5,9,17,16,31,18,21,20,29,28,20,32,32,77,86,52,43,32,17,14
PM10,40203,Saint John,NB,45.308762,-66.008384,19990106,12,18,13,7,8,30,23,40,96,163,96,47,28,9,12,12,18,17,13,24,20,17,13,13
PM10,40203,Saint John,NB,45.308762,-66.008384,19990107,18,10,16,22,14,21,14,15,17,15,16,19,10,17,3,-999,6,6,11,6,10,12,12,12
PM10,40203,Saint John,NB,45.308762,-66.008384,19990108,5,7,5,1,4,8,6,35,52,12,15,11,9,13,12,10,27,27,28,70,57,42,26,20
PM10,40203,Saint John,NB,45.308762,-66.008384,19990109,7,7,6,2,-999,6,4,18,46,24,30,24,41,25,23,44,29,33,33,19,23,17,23,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19990110,-999,-999,-999,-999,-999,0,1,3,1,3,3,7,6,8,3,11,9,13,10,8,8,8,6,10
PM10,40203,Saint John,NB,45.308762,-66.008384,19990111,9,8,4,10,5,9,14,17,33,49,40,15,6,14,14,11,12,15,14,17,14,14,14,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19990112,6,10,-999,-999,-999,4,-999,11,12,4,14,8,19,13,16,11,13,8,9,13,14,12,14,11
PM10,40203,Saint John,NB,45.308762,-66.008384,19990113,16,16,18,15,14,13,16,15,14,8,22,13,13,49,12,16,28,9,8,8,4,11,-999,1
PM10,40203,Saint John,NB,45.308762,-66.008384,19990114,0,10,-999,1,-999,1,0,3,10,9,9,9,9,9,10,10,12,16,19,14,11,7,9,10
PM10,40203,Saint John,NB,45.308762,-66.008384,19990115,11,8,9,9,10,15,5,8,7,10,11,13,10,11,10,7,9,11,19,23,19,11,23,11
PM10,40203,Saint John,NB,45.308762,-66.008384,19990116,26,25,6,20,6,14,-999,-999,-999,6,-999,10,15,13,11,15,13,22,22,22,25,27,33,27
PM10,40203,Saint John,NB,45.308762,-66.008384,19990117,24,15,20,19,17,21,26,21,20,17,16,16,13,12,13,17,14,15,16,12,15,11,7,3
PM10,40203,Saint John,NB,45.308762,-66.008384,19990118,4,5,6,6,9,9,9,8,20,32,21,-999,3,8,9,8,5,8,9,6,9,11,13,17
PM10,40203,Saint John,NB,45.308762,-66.008384,19990119,10,23,20,27,45,22,15,12,14,10,10,1,11,27,7,8,19,18,24,21,12,22,8,4
PM10,40203,Saint John,NB,45.308762,-66.008384,19990120,6,6,13,10,9,8,7,16,11,9,10,22,8,17,22,11,23,28,32,42,23,20,5,7
PM10,40203,Saint John,NB,45.308762,-66.008384,19990121,1,-999,10,7,8,11,9,18,36,22,11,10,15,9,10,15,34,76,82,47,21,28,61,22
PM10,40203,Saint John,NB,45.308762,-66.008384,19990122,59,21,13,12,10,8,9,11,14,12,11,-999,16,27,23,25,26,32,26,18,17,18,16,12
PM10,40203,Saint John,NB,45.308762,-66.008384,19990123,11,11,9,8,5,6,8,9,9,9,6,6,8,4,9,9,8,9,6,5,9,6,8,12
PM10,40203,Saint John,NB,45.308762,-66.008384,19990124,17,20,37,26,16,9,19,32,26,24,32,42,24,32,15,26,26,3,12,29,-999,-999,1,17
PM10,40203,Saint John,NB,45.308762,-66.008384,19990125,5,8,-999,-999,-999,-999,-999,-999,7,-999,5,17,11,20,22,20,14,18,18,21,11,7,9,10
PM10,40203,Saint John,NB,45.308762,-66.008384,19990126,5,4,-999,8,1,6,4,12,15,10,9,4,10,6,9,9,21,27,33,67,43,46,40,13
PM10,40203,Saint John,NB,45.308762,-66.008384,19990127,21,17,24,8,9,16,14,14,16,21,36,27,22,17,18,15,18,14,9,14,11,7,9,8
PM10,40203,Saint John,NB,45.308762,-66.008384,19990128,2,8,5,4,6,6,5,8,18,9,6,6,10,11,9,10,12,15,13,33,45,12,10,9
PM10,40203,Saint John,NB,45.308762,-66.008384,19990129,8,7,7,3,8,5,8,18,15,-999,-999,-999,7,8,9,13,12,14,25,40,36,18,15,17
PM10,40203,Saint John,NB,45.308762,-66.008384,19990130,19,12,12,10,11,6,8,8,9,11,12,12,10,20,11,12,11,13,11,12,9,12,10,6
PM10,40203,Saint John,NB,45.308762,-66.008384,19990131,9,4,9,5,5,6,3,5,10,6,6,13,5,6,0,0,0,27,40,24,17,8,17,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,19990201,7,7,7,8,9,11,23,26,35,43,19,17,19,17,15,16,19,17,15,14,14,15,12,14
