Pollutant:, SO2
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
SO2,010101,St Johns,NL,47.56806,-52.70222,19860101,20.0,16.0,14.0,12.0,14.0,16.0,16.0,16.0,12.0,10.0,10.0,10.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860102,8.0,6.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,6.0,4.0,6.0,4.0,2.0,6.0,6.0,6.0,10.0,4.0,6.0,4.0,2.0,8.0,12.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860103,16.0,26.0,52.0,44.0,30.0,22.0,16.0,8.0,6.0,14.0,8.0,2.0,4.0,6.0,2.0,8.0,14.0,16.0,14.0,18.0,28.0,40.0,46.0,40.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860104,36.0,56.0,50.0,64.0,48.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,010101,St Johns,NL,47.56806,-52.70222,19860105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,010101,St Johns,NL,47.56806,-52.70222,19860106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,010101,St Johns,NL,47.56806,-52.70222,19860107,-999,-999,-999,-999,-999,-999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,0.0,0.0,0.0,4.0,10.0,6.0,5.0,-999,7.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860108,7.0,10.0,5.0,7.0,12.0,6.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,3.0,5.0,3.0,-999,8.0,12.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860109,17.0,19.0,11.0,12.0,8.0,5.0,6.0,13.0,23.0,14.0,7.0,6.0,7.0,5.0,9.0,14.0,12.0,13.0,9.0,13.0,-999,15.0,13.0,10.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860110,11.0,8.0,6.0,10.0,12.0,13.0,12.0,13.0,15.0,13.0,9.0,6.0,9.0,17.0,10.0,7.0,8.0,10.0,7.0,-999,6.0,9.0,6.0,8.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860111,9.0,13.0,13.0,8.0,9.0,9.0,4.0,9.0,10.0,10.0,9.0,11.0,5.0,4.0,3.0,1.0,1.0,5.0,-999,6.0,7.0,6.0,8.0,9.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860112,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,6.0,-999,26.0,32.0,29.0,28.0,38.0,33.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860113,21.0,18.0,10.0,8.0,7.0,10.0,8.0,11.0,8.0,8.0,6.0,7.0,8.0,9.0,6.0,5.0,-999,8.0,9.0,6.0,5.0,8.0,6.0,5.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860114,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,-999,6.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860115,3.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,7.0,7.0,7.0,7.0,3.0,1.0,-999,1.0,1.0,1.0,0.0,0.0,-999,-999,-999,-999
SO2,010101,St Johns,NL,47.56806,-52.70222,19860116,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,-999,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19860117,5.0,8.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,-999,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,14.0,12.0
