Pollutant:, O3
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
O3,030115,Halifax,NS,44.62611,-63.51944,19830101,10,13,16,15,10,3,6,9,12,11,12,14,14,14,15,15,13,14,13,13,16,15,15,15
O3,030115,Halifax,NS,44.62611,-63.51944,19830102,15,15,16,15,14,14,14,14,14,15,16,17,16,16,17,14,9,7,9,15,15,12,9,11
O3,030115,Halifax,NS,44.62611,-63.51944,19830103,12,13,14,14,15,10,10,10,10,14,12,12,11,12,13,13,13,12,11,10,8,9,9,10
O3,030115,Halifax,NS,44.62611,-63.51944,19830104,14,22,14,14,15,15,15,14,14,14,14,14,14,13,14,13,10,11,12,11,12,9,3,3
O3,030115,Halifax,NS,44.62611,-63.51944,19830105,3,6,7,14,15,15,11,7,5,11,-999,16,16,16,-999,17,14,12,14,15,15,15,15,14
O3,030115,Halifax,NS,44.62611,-63.51944,19830106,16,11,10,11,12,7,2,-999,0,1,3,4,9,10,10,9,8,7,10,10,11,11,10,10
O3,030115,Halifax,NS,44.62611,-63.51944,19830107,11,11,11,9,7,4,3,1,-999,2,5,6,11,12,12,12,10,10,11,12,12,10,10,10
O3,030115,Halifax,NS,44.62611,-63.51944,19830108,13,16,18,18,18,17,14,19,13,9,14,13,9,10,9,9,11,8,9,10,9,12,13,13
O3,030115,Halifax,NS,44.62611,-63.51944,19830109,14,13,14,13,13,14,12,12,12,11,11,11,12,11,12,11,9,7,6,7,8,8,8,10
O3,030115,Halifax,NS,44.62611,-63.51944,19830110,11,13,13,13,13,14,11,7,5,5,12,11,14,16,17,17,17,17,17,17,17,16,16,16
O3,030115,Halifax,NS,44.62611,-63.51944,19830111,16,15,13,16,15,15,17,16,17,17,17,16,19,19,19,-999,20,20,19,18,17,17,18,18
O3,030115,Halifax,NS,44.62611,-63.51944,19830112,18,18,17,18,17,17,16,8,6,12,11,11,10,10,7,6,4,2,0,-999,0,0,0,2
O3,030115,Halifax,NS,44.62611,-63.51944,19830113,2,3,5,6,7,6,6,5,5,6,5,4,8,9,9,-999,8,6,5,5,4,3,2,3
O3,030115,Halifax,NS,44.62611,-63.51944,19830114,4,3,2,3,3,2,1,0,0,0,3,4,5,4,3,4,5,6,5,5,4,2,3,5
O3,030115,Halifax,NS,44.62611,-63.51944,19830115,8,8,9,10,10,10,9,8,6,9,10,11,15,15,15,15,15,14,14,16,16,16,16,15
O3,030115,Halifax,NS,44.62611,-63.51944,19830116,15,15,15,16,18,18,18,18,18,18,18,18,17,17,17,16,18,21,22,19,17,18,17,17
O3,030115,Halifax,NS,44.62611,-63.51944,19830117,17,15,14,14,15,15,15,15,15,16,15,16,15,17,17,17,17,16,15,13,14,16,17,17
O3,030115,Halifax,NS,44.62611,-63.51944,19830118,15,16,16,15,16,16,15,8,8,11,10,13,15,15,14,14,14,11,10,6,10,13,12,9
O3,030115,Halifax,NS,44.62611,-63.51944,19830119,11,12,13,13,13,12,11,10,12,15,13,12,15,14,16,13,12,11,11,8,7,8,7,9
O3,030115,Halifax,NS,44.62611,-63.51944,19830120,9,11,11,10,11,13,13,12,13,14,15,15,14,13,15,14,13,14,13,13,13,14,15,14
O3,030115,Halifax,NS,44.62611,-63.51944,19830121,14,13,14,14,14,13,12,9,11,14,14,15,15,15,15,-999,23,11,9,10,6,4,4,0
O3,030115,Halifax,NS,44.62611,-63.51944,19830122,2,6,7,9,10,9,9,9,8,9,11,9,11,13,14,11,9,7,7,7,7,8,5,3
O3,030115,Halifax,NS,44.62611,-63.51944,19830123,5,6,2,1,4,6,6,8,8,10,13,15,18,17,18,18,18,17,16,16,17,16,16,17
O3,030115,Halifax,NS,44.62611,-63.51944,19830124,17,18,17,16,20,21,16,16,14,18,18,16,15,15,17,18,18,17,15,14,12,12,13,13
O3,030115,Halifax,NS,44.62611,-63.51944,19830125,11,11,13,13,11,11,11,10,11,11,12,13,12,12,11,10,7,6,6,6,6,6,7,9
O3,030115,Halifax,NS,44.62611,-63.51944,19830126,7,5,4,4,5,6,7,7,8,9,12,11,10,10,10,10,7,6,6,5,5,4,6,8
O3,030115,Halifax,NS,44.62611,-63.51944,19830127,8,10,9,10,9,10,10,8,9,10,11,11,11,11,12,12,12,9,9,1,1,0,0,0
O3,030115,Halifax,NS,44.62611,-63.51944,19830128,2,3,2,2,2,3,3,3,7,8,10,14,15,15,-999,16,16,17,17,17,16,16,15,16
O3,030115,Halifax,NS,44.62611,-63.51944,19830129,17,16,14,14,15,15,14,15,14,13,14,14,16,16,17,16,14,13,13,15,15,16,15,17
O3,030115,Halifax,NS,44.62611,-63.51944,19830130,15,15,15,15,15,15,14,13,14,15,16,17,16,16,16,16,15,14,16,16,16,16,16,16
O3,030115,Halifax,NS,44.62611,-63.51944,19830131,16,16,16,16,16,16,16,15,15,15,15,17,15,16,16,16,16,16,18,18,18,18,16,14
O3,030115,Halifax,NS,44.62611,-63.51944,19830201,13,14,13,14,14,12,12,9,9,10,10,11,14,14,13,11,9,6,10,10,12,11,12,14
O3,030115,Halifax,NS,44.62611,-63.51944,19830202,14,14,12,11,12,14,15,12,10,12,13,14,15,15,16,-999,16,16,16,16,17,17,18,18
O3,030115,Halifax,NS,44.62611,-63.51944,19830203,18,17,18,17,19,19,19,20,20,23,25,25,24,25,25,25,25,26,26,26,26,26,26,24
O3,030115,Halifax,NS,44.62611,-63.51944,19830204,23,25,23,24,19,22,22,24,25,26,24,23,20,21,-999,17,14,12,11,12,14,13,12,11
