Pollutant:, NO2
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
NO2,030115,Halifax,NS,44.62611,-63.51944,19830101,3.0,0.0,0.0,0.0,9.0,12.0,8.0,5.0,-999,-999,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,0.0,0.0,2.0,7.0,5.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830103,0.0,0.0,0.0,0.0,0.0,-999,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,5.0,7.0,4.0,6.0,7.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830104,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,9.0,6.0,6.0,5.0,4.0,12.0,21.0,17.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830105,17.0,14.0,8.0,1.0,1.0,-999,7.0,10.0,15.0,6.0,-999,0.0,-999,-999,-999,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830106,0.0,2.0,1.0,2.0,1.0,6.0,8.0,-999,18.0,18.0,15.0,11.0,8.0,9.0,10.0,10.0,10.0,10.0,8.0,5.0,5.0,4.0,4.0,4.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830107,0.0,0.0,0.0,2.0,4.0,6.0,-999,11.0,15.0,15.0,11.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830108,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830109,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,4.0,5.0,4.0,4.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830110,3.0,1.0,1.0,1.0,2.0,1.0,-999,10.0,16.0,19.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999,8.0,10.0,12.0,12.0,13.0,13.0,13.0,13.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830112,13.0,14.0,14.0,15.0,16.0,16.0,16.0,19.0,25.0,24.0,19.0,19.0,16.0,16.0,18.0,20.0,21.0,22.0,23.0,24.0,25.0,25.0,25.0,25.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830113,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,21.0,20.0,18.0,-999,8.0,9.0,13.0,14.0,14.0,14.0,14.0,14.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830114,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,19.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,20.0,21.0,21.0,22.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830115,21.0,19.0,18.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,16.0,17.0,16.0,17.0,17.0,16.0,16.0,16.0,17.0,17.0,15.0,15.0,15.0,14.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830116,15.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,16.0,15.0,16.0,16.0,17.0,18.0,18.0,21.0,23.0,20.0,17.0,17.0,18.0,19.0,19.0,19.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830117,15.0,13.0,11.0,9.0,8.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,10.0,10.0,9.0,7.0,8.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830118,8.0,9.0,9.0,9.0,10.0,10.0,11.0,13.0,14.0,15.0,15.0,16.0,14.0,11.0,10.0,10.0,10.0,12.0,12.0,14.0,14.0,11.0,10.0,11.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830119,9.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,11.0,10.0,8.0,7.0,8.0,9.0,11.0,13.0,12.0,11.0,14.0,15.0,15.0,16.0,17.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830120,16.0,15.0,12.0,13.0,14.0,13.0,9.0,8.0,8.0,7.0,7.0,7.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830121,7.0,7.0,8.0,7.0,7.0,7.0,8.0,10.0,12.0,12.0,10.0,9.0,9.0,11.0,10.0,-999,8.0,11.0,16.0,11.0,16.0,19.0,19.0,24.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830122,24.0,19.0,13.0,10.0,9.0,13.0,9.0,10.0,12.0,12.0,9.0,14.0,11.0,9.0,5.0,7.0,14.0,16.0,13.0,13.0,13.0,10.0,11.0,20.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830123,16.0,16.0,20.0,22.0,20.0,13.0,14.0,10.0,9.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830124,4.0,3.0,4.0,8.0,3.0,3.0,-999,6.0,10.0,7.0,6.0,8.0,12.0,10.0,11.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
NO2,030115,Halifax,NS,44.62611,-63.51944,19830125,4.0,4.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,7.0,8.0,9.0,8.0,7.0
