Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, ug/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,40203,Saint John,NB,45.308762,-66.008384,20030101,10,10,16,27,39,15,4,0,0,-999,0,5,5,7,6,3,6,4,0,0,3,1,0,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20030102,1,4,1,2,5,2,6,7,8,10,9,8,8,9,9,10,8,12,12,12,13,11,8,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030103,7,5,5,5,3,6,7,7,7,9,7,8,9,3,7,7,11,17,19,21,20,13,16,13
PM10,40203,Saint John,NB,45.308762,-66.008384,20030104,13,10,9,7,4,4,8,5,0,2,4,3,2,2,3,2,4,4,4,7,7,5,4,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20030105,3,3,4,5,6,4,4,6,7,10,11,11,9,11,5,6,6,7,12,10,12,10,9,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20030106,9,6,8,7,7,5,5,9,10,13,14,15,9,5,5,6,3,4,5,6,8,8,9,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030107,5,5,5,4,3,4,4,5,5,4,3,2,2,2,2,3,3,5,7,7,5,3,5,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20030108,3,3,3,2,0,3,2,5,12,15,10,4,13,11,12,9,12,10,8,14,19,11,7,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20030109,9,7,6,5,5,4,8,8,5,6,7,5,-999,4,6,8,12,15,23,11,7,6,8,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20030110,8,10,6,13,8,5,12,17,15,16,14,13,15,14,12,11,9,9,8,9,10,10,10,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20030111,11,11,9,6,4,5,7,10,16,32,17,12,9,9,10,17,10,10,13,10,13,9,11,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030112,6,8,7,6,7,8,7,7,6,7,9,10,11,10,11,14,16,17,10,7,10,8,7,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030113,6,7,10,7,7,7,6,10,11,6,9,9,14,21,18,8,9,12,10,10,9,6,8,12
PM10,40203,Saint John,NB,45.308762,-66.008384,20030114,11,12,8,9,10,13,8,5,5,5,5,4,4,10,9,7,7,7,13,19,8,9,12,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030115,8,6,5,3,5,0,5,7,20,31,5,6,9,11,10,8,16,16,15,18,22,22,12,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20030116,15,10,10,7,7,10,12,8,11,21,10,7,8,11,14,18,18,19,17,16,21,23,12,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030117,11,11,9,10,9,17,22,25,38,56,46,31,30,11,3,2,4,6,6,5,7,7,6,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030118,5,4,5,3,2,3,-999,7,10,24,9,7,8,10,7,8,9,14,19,21,27,19,29,26
PM10,40203,Saint John,NB,45.308762,-66.008384,20030119,35,30,32,37,24,18,16,14,16,17,20,10,2,1,3,0,2,3,5,4,6,6,7,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030120,12,7,8,6,6,14,8,13,12,20,12,7,8,12,12,14,6,12,39,34,14,28,11,11
PM10,40203,Saint John,NB,45.308762,-66.008384,20030121,10,10,11,12,11,11,10,17,34,42,48,38,24,9,14,29,21,22,8,7,6,4,7,5
PM10,40203,Saint John,NB,45.308762,-66.008384,20030122,5,6,6,7,6,6,8,11,10,8,12,6,5,-999,8,8,9,9,8,8,11,10,13,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030123,8,9,8,8,10,7,8,9,14,25,8,6,7,7,7,9,8,11,24,26,12,9,9,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030124,6,6,4,6,5,5,9,5,9,8,7,9,6,10,10,9,11,13,9,10,10,7,7,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20030125,6,7,4,7,5,8,6,9,7,11,14,21,20,29,29,25,22,33,34,27,13,14,15,14
PM10,40203,Saint John,NB,45.308762,-66.008384,20030126,13,15,25,23,24,31,29,17,11,11,22,18,14,12,19,31,27,21,23,23,26,29,21,32
PM10,40203,Saint John,NB,45.308762,-66.008384,20030127,24,9,15,10,13,12,10,13,16,15,25,9,1,6,2,2,3,2,2,5,4,3,3,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20030128,3,4,2,5,5,2,3,5,4,4,4,6,6,7,10,12,9,19,21,17,6,6,9,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030129,6,6,8,6,6,8,9,10,12,11,13,12,13,12,11,14,15,17,18,20,14,13,17,15
PM10,40203,Saint John,NB,45.308762,-66.008384,20030130,17,18,19,22,16,15,16,19,30,47,31,13,13,25,27,14,11,12,12,16,21,32,26,29
PM10,40203,Saint John,NB,45.308762,-66.008384,20030131,34,29,30,29,23,15,23,26,31,31,27,12,9,12,13,15,14,14,15,16,14,14,12,14
PM10,40203,Saint John,NB,45.308762,-66.008384,20030201,14,13,16,11,15,21,12,11,10,13,14,10,8,8,12,7,9,8,17,17,5,2,7,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030202,8,10,4,3,3,0,12,0,2,3,0,0,0,0,-999,4,8,0,0,1,1,3,1,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20030203,0,7,5,0,7,0,4,3,5,9,8,3,7,7,4,7,9,3,8,4,6,3,5,5
PM10,40203,Saint John,NB,45.308762,-66.008384,20030204,4,5,5,4,4,5,6,10,16,14,9,7,3,4,3,4,5,2,3,9,5,10,12,27
PM10,40203,Saint John,NB,45.308762,-66.008384,20030205,38,23,12,0,3,4,0,0,6,0,0,0,0,4,1,2,4,8,8,10,12,12,10,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030206,11,7,9,5,6,8,10,12,16,17,19,16,13,14,10,13,11,15,15,17,12,12,11,12
PM10,40203,Saint John,NB,45.308762,-66.008384,20030207,8,8,11,7,13,23,27,40,62,29,22,2,0,9,5,8,8,12,9,8,9,8,8,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030208,5,7,7,7,8,9,11,10,10,11,10,11,8,5,7,10,8,8,7,9,12,8,7,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20030209,7,7,9,10,12,10,10,10,13,11,12,12,10,11,14,15,12,15,18,19,18,15,18,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030210,6,5,5,5,6,9,9,11,22,45,57,40,9,3,7,6,6,6,11,7,13,11,9,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20030211,11,8,9,8,10,9,10,11,16,24,24,18,5,10,7,5,7,7,7,7,12,11,7,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20030212,9,10,16,9,16,10,11,15,24,32,21,0,0,6,6,5,10,6,6,8,12,7,6,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030213,10,10,8,7,8,7,6,7,9,8,5,6,6,4,8,8,9,9,5,7,5,10,9,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20030214,7,8,0,9,11,8,9,10,12,10,7,9,7,10,11,12,11,12,10,9,11,7,7,9
PM10,40203,Saint John,NB,45.308762,-66.008384,20030215,10,9,6,6,7,8,7,6,6,6,6,4,6,10,7,11,12,8,7,6,10,7,8,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20030216,7,5,7,8,6,8,5,7,8,7,8,7,8,4,9,12,9,7,11,9,6,7,6,8
PM10,40203,Saint John,NB,45.308762,-66.008384,20030217,7,6,9,6,6,9,8,6,10,9,7,6,7,15,18,12,9,12,18,18,22,21,15,11
PM10,40203,Saint John,NB,45.308762,-66.008384,20030218,9,11,9,10,9,9,8,8,10,9,8,9,6,6,6,9,8,11,7,8,9,12,13,11
PM10,40203,Saint John,NB,45.308762,-66.008384,20030219,9,9,9,9,8,8,10,15,8,8,13,18,4,6,6,12,12,16,11,14,13,17,17,11
