Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,19900101,4.80,3.80,3.60,-999,2.40,2.10,1.90,1.80,1.80,1.60,1.50,1.50,1.60,1.60,1.60,1.20,0.80,0.50,0.40,0.40,0.40,0.60,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19900102,0.50,0.70,1.00,1.20,1.30,1.20,1.00,1.10,1.40,1.30,1.50,2.20,2.20,2.10,2.20,1.90,1.90,1.70,1.50,1.50,1.40,1.40,1.60,1.50
CO,010102,St Johns,NL,47.56038,-52.7115,19900103,1.40,1.40,1.30,1.20,1.20,1.20,1.30,1.60,2.20,1.90,1.50,1.40,1.80,2.20,2.10,2.40,2.60,2.10,1.60,1.70,1.70,1.60,1.70,1.60
CO,010102,St Johns,NL,47.56038,-52.7115,19900104,1.40,1.30,1.30,1.20,1.20,0.90,1.10,1.60,2.60,2.20,1.90,1.90,2.20,2.40,2.70,3.00,4.80,5.70,2.70,2.40,2.10,1.80,1.60,1.50
CO,010102,St Johns,NL,47.56038,-52.7115,19900105,1.30,1.30,1.10,0.90,0.80,0.70,0.70,1.00,1.60,1.40,1.50,2.30,1.70,1.60,1.80,1.90,2.30,1.90,1.30,1.30,1.20,1.40,1.50,1.70
CO,010102,St Johns,NL,47.56038,-52.7115,19900106,1.40,1.40,2.20,1.20,1.00,1.10,1.30,1.50,1.60,1.50,1.30,1.10,1.10,1.50,1.60,1.60,2.00,2.50,1.80,2.10,2.50,3.00,2.40,2.30
CO,010102,St Johns,NL,47.56038,-52.7115,19900107,2.80,3.30,6.50,2.90,1.70,1.80,1.30,1.70,1.80,1.40,1.30,0.70,0.90,1.40,1.50,1.50,1.50,1.60,1.40,1.60,1.60,1.50,2.10,2.20
CO,010102,St Johns,NL,47.56038,-52.7115,19900108,2.20,2.00,1.80,-999,1.80,1.50,1.80,2.90,6.30,5.40,2.50,2.00,2.00,2.20,2.50,2.40,3.50,2.80,1.60,1.50,1.50,1.50,1.40,1.40
CO,010102,St Johns,NL,47.56038,-52.7115,19900109,1.20,1.30,0.90,0.90,0.90,0.90,1.10,1.60,5.70,5.30,5.50,7.40,9.50,10.10,5.20,4.20,6.30,3.40,0.30,0.50,0.30,0.30,0.80,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19900110,0.20,1.50,0.10,0.10,0.10,0.10,0.80,2.20,4.50,2.60,1.20,0.80,1.00,0.90,0.90,1.50,1.90,1.70,0.90,1.30,0.80,0.60,0.80,0.70
