File generated on // Fichier créé sur, 2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
CO,50308,Quebec,QC,46.82118,-71.22049,3/30/2006,0.6,-999,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.8,1.1,1.3,1.2,2,1.7
CO,50308,Quebec,QC,46.82118,-71.22049,3/31/2006,1.4,-999,0.6,0.6,0.6,0.5,0.6,0.8,0.8,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,4/1/2006,0.4,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.5,0.5,0.6,0.5,0.8,0.5,0.4,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/2/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/3/2006,0.3,-999,0.2,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/4/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/5/2006,0.3,-999,0.2,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.6,0.7
CO,50308,Quebec,QC,46.82118,-71.22049,4/6/2006,0.5,-999,0.5,0.4,0.4,0.5,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/7/2006,0.4,-999,0.3,0.4,0.4,0.6,0.8,0.6,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/8/2006,0.3,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/9/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.4,0.5,0.8,0.8,0.8
CO,50308,Quebec,QC,46.82118,-71.22049,4/10/2006,0.8,-999,0.5,0.4,0.5,0.6,0.8,0.7,0.5,0.4,-999,-999,-999,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/11/2006,0.5,-999,0.5,0.4,0.3,0.4,0.5,0.6,0.4,0.3,0.3,0.3,0.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,50308,Quebec,QC,46.82118,-71.22049,4/12/2006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/13/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/14/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/15/2006,0.4,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/16/2006,0.3,-999,0.2,0.2,0.3,0.3,0.3,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/17/2006,0.4,-999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/18/2006,0.4,-999,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/19/2006,0.2,-999,0.4,0.4,0.5,0.8,0.7,0.6,0.3,-999,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/20/2006,0.2,-999,0.3,0.4,0.5,0.6,0.7,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/21/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.3,0.5,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/22/2006,0.2,-999,0.3,0.5,0.5,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/23/2006,0.3,-999,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/24/2006,0.2,-999,0.2,0.2,0.3,0.2,0.3,0.4,0.2,0.2,0.3,0.2,0.4,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/25/2006,0.3,-999,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,4/26/2006,0.2,-999,0.2,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/27/2006,0.3,-999,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/28/2006,0.4,-999,0.2,0.3,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.5,0.4,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,4/29/2006,0.6,-999,0.7,0.6,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,4/30/2006,0.4,-999,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/1/2006,0.2,-999,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/2/2006,0.2,-999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/3/2006,0.2,-999,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/4/2006,0.2,-999,0.3,0.3,0.4,0.4,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,5/5/2006,0.4,-999,0.3,0.3,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/6/2006,0.3,-999,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/7/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,5/8/2006,0.3,-999,0.3,0.3,0.4,0.4,0.5,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/9/2006,0.2,-999,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/10/2006,0.2,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/11/2006,0.2,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/12/2006,0.3,-999,0.4,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/13/2006,0.2,-999,0.2,0.6,0.6,1,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/14/2006,0.3,-999,0.3,0.3,0.4,0.7,1.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/15/2006,0.2,-999,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/16/2006,0.3,-999,0.2,0.4,0.2,0.1,0.3,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.1,0.2,0.2,0.3,0.1,0.1
CO,50308,Quebec,QC,46.82118,-71.22049,5/17/2006,0.1,-999,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/18/2006,0.2,-999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/19/2006,0.4,-999,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/20/2006,0.2,-999,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/21/2006,0.3,-999,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/22/2006,0.2,-999,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,5/23/2006,0.2,-999,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/24/2006,0.2,-999,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.7,0.7
CO,50308,Quebec,QC,46.82118,-71.22049,5/25/2006,0.6,-999,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.8,0.8,0.6,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,5/26/2006,1,-999,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/27/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,5/28/2006,0.4,-999,0.7,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.6,0.5,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,5/29/2006,0.4,-999,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/30/2006,0.3,-999,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.5,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,5/31/2006,0.2,-999,0.4,0.2,0.2,0.3,0.3,0.4,0.8,0.7,0.5,0.5,0.4,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/1/2006,0.4,-999,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/2/2006,0.3,-999,0.7,0.5,0.4,0.4,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.8,1.4,1.3,1.5,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,6/3/2006,0.3,-999,0.4,0.5,0.5,0.4,0.3,0.3,0.2,0.2,0.2,0.4,0.7,1,0.9,1.7,2,0.4,0.4,0.5,0.3,0.3,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/4/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,1.1,1,0.7,0.5,0.5,0.7,1.2,0.4,0.3,0.3,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/5/2006,0.3,-999,0.3,0.5,0.4,0.4,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.7
CO,50308,Quebec,QC,46.82118,-71.22049,6/6/2006,0.6,-999,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/7/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.4,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/8/2006,0.2,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/9/2006,0.3,-999,0.3,0.2,0.2,0.2,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,6/10/2006,0.2,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/11/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/12/2006,0.3,-999,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/13/2006,0.4,-999,0.4,0.3,0.3,0.5,0.8,0.4,0.3,-999,-999,-999,-999,-999,-999,-999,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,6/14/2006,0.3,-999,0.4,0.4,0.5,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/15/2006,0.3,-999,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.8,0.6,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/16/2006,0.4,-999,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/17/2006,0.4,-999,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6
CO,50308,Quebec,QC,46.82118,-71.22049,6/18/2006,0.5,-999,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6
CO,50308,Quebec,QC,46.82118,-71.22049,6/19/2006,0.5,-999,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/20/2006,0.3,-999,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/21/2006,0.3,-999,0.3,0.2,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.4,0.6,0.5,0.6
CO,50308,Quebec,QC,46.82118,-71.22049,6/22/2006,0.8,-999,0.4,0.3,0.3,0.4,0.4,0.5,0.5,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/23/2006,0.5,-999,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.5,0.5,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/24/2006,0.3,-999,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.6,0.6
CO,50308,Quebec,QC,46.82118,-71.22049,6/25/2006,0.6,-999,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.5,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,6/26/2006,0.5,-999,0.3,0.3,0.3,0.3,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/27/2006,0.5,-999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,6/28/2006,0.2,-999,0.3,0.3,0.3,0.5,0.5,0.4,0.4,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.5,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/29/2006,0.4,-999,0.5,0.5,0.4,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,6/30/2006,0.3,-999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.5,0.5,0.4,0.4,0.6,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,7/1/2006,0.4,-999,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,7/2/2006,0.3,-999,0.3,0.5,0.4,0.5,0.5,0.7,0.6,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,7/3/2006,0.3,-999,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5,0.5,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,7/4/2006,0.6,-999,0.4,0.4,0.4,0.5,0.4,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.3
CO,50308,Quebec,QC,46.82118,-71.22049,7/5/2006,0.3,-999,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,7/6/2006,0.4,-999,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,7/7/2006,0.3,-999,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.6,0.7
CO,50308,Quebec,QC,46.82118,-71.22049,7/8/2006,0.7,-999,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.5
CO,50308,Quebec,QC,46.82118,-71.22049,7/9/2006,0.4,-999,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4
CO,50308,Quebec,QC,46.82118,-71.22049,7/10/2006,0.4,-999,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.6,0.8,0.6,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,7/11/2006,0.3,-999,0.5,0.5,0.6,0.5,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.6,0.7,0.6
CO,50308,Quebec,QC,46.82118,-71.22049,7/12/2006,0.6,-999,0.5,0.5,0.4,0.4,0.5,0.5,0.7,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.2
CO,50308,Quebec,QC,46.82118,-71.22049,7/13/2006,0.4,-999,0.6,0.3,0.4,0.4,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.7
