File generated on // Fichier créé sur, 2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités,µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/1/2006,5,3,3,3,3,3,4,7,14,20,7,10,7,11,11,9,12,16,9,10,11,11,12,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/2/2006,11,11,8,7,6,6,6,7,11,18,8,5,4,5,7,6,6,6,6,6,6,6,6,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/3/2006,7,8,7,6,5,6,6,6,8,7,7,-999,-999,-999,9,11,12,9,11,10,11,15,14,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/4/2006,13,16,20,14,11,9,9,21,15,12,15,16,27,23,35,33,25,15,17,14,22,22,14,19
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/5/2006,21,18,23,24,23,25,19,26,19,18,23,32,31,26,42,31,43,42,43,36,47,26,24,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/6/2006,30,27,27,16,23,27,36,61,50,68,46,53,63,58,58,35,30,55,40,35,29,35,23,25
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/7/2006,17,19,28,22,20,26,65,65,44,41,56,56,50,32,33,35,35,31,27,35,38,57,44,31
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/8/2006,42,56,56,45,44,48,91,158,223,111,88,58,81,79,60,90,90,78,58,46,35,36,33,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/9/2006,20,19,21,36,11,9,9,10,16,12,11,12,14,13,14,16,10,9,9,8,7,8,7,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/10/2006,9,9,8,6,6,6,8,7,7,7,7,6,8,9,8,9,9,8,6,3,4,4,4,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/11/2006,3,4,4,4,3,3,5,8,4,8,2,3,3,3,4,4,6,6,7,7,9,9,8,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/12/2006,5,5,6,5,5,3,5,5,5,4,4,4,3,3,4,4,4,4,3,2,3,1,4,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/13/2006,5,7,8,7,6,7,8,8,8,7,6,6,9,12,20,17,16,19,15,6,6,4,5,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/14/2006,5,7,7,9,10,11,6,4,5,6,6,5,6,8,9,11,12,12,12,12,15,21,24,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/15/2006,19,17,13,13,14,15,20,24,27,23,26,35,24,34,25,26,23,21,26,35,29,31,31,27
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/16/2006,32,26,14,15,10,9,11,15,24,20,18,18,27,35,29,36,36,29,19,19,19,15,9,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/17/2006,10,9,12,9,9,8,11,17,13,15,15,19,23,27,29,30,31,34,30,33,29,25,25,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/18/2006,22,17,14,13,11,9,12,15,13,15,16,22,26,25,32,28,38,23,26,23,16,14,14,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/19/2006,11,10,11,9,11,9,8,10,8,8,7,7,7,11,9,15,15,15,12,10,11,9,8,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/20/2006,9,9,10,9,7,7,7,9,13,18,13,11,11,10,6,9,5,7,6,6,6,8,8,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/21/2006,12,10,8,5,3,4,6,8,11,8,7,10,12,14,11,14,21,17,14,13,12,9,8,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/22/2006,6,5,6,6,9,8,7,10,16,14,13,11,10,8,14,13,11,11,12,9,6,7,8,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/23/2006,8,9,7,8,6,6,10,14,21,14,10,16,38,47,35,50,37,29,22,20,18,20,22,25
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/24/2006,18,14,13,11,14,28,44,66,60,51,38,33,55,69,44,38,28,22,22,20,21,17,30,18
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/25/2006,15,16,20,14,17,15,16,18,25,21,34,37,38,42,36,46,40,34,32,32,16,11,9,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/26/2006,7,6,7,6,8,9,10,12,10,8,5,5,10,17,19,21,28,22,20,23,32,28,26,28
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/27/2006,13,10,12,8,9,24,42,65,82,64,70,63,56,41,39,42,45,47,48,28,30,59,42,36
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/28/2006,23,17,13,13,12,27,56,85,95,67,70,75,70,66,68,52,43,43,40,30,27,29,26,15
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/1/2006,15,13,12,12,13,14,23,42,48,46,39,36,35,44,39,12,8,6,6,12,6,5,4,1
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/2/2006,3,3,3,3,4,4,4,4,5,5,4,5,8,6,6,6,6,7,6,6,6,7,6,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/3/2006,6,7,4,3,4,5,7,12,6,6,7,7,12,11,10,13,11,6,7,8,10,15,15,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/4/2006,29,19,17,22,10,8,7,6,4,3,4,5,7,7,7,7,6,5,5,5,5,5,5,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/5/2006,5,5,5,4,8,5,5,5,6,5,5,6,8,8,8,7,7,7,7,8,9,7,7,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/6/2006,4,7,6,3,5,4,6,5,11,16,12,9,9,9,10,10,12,9,9,8,7,6,10,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/7/2006,6,4,7,7,9,7,7,8,10,11,11,12,11,10,11,12,14,15,12,10,11,12,20,23
