Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,19920101,0.40,0.50,0.60,0.50,0.20,0.10,0.10,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.20,0.20,0.30,0.40,0.70,1.30,2.00,1.10,0.50,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,19920102,0.70,0.40,0.40,0.30,0.20,0.20,0.20,0.50,1.50,3.40,2.00,0.80,0.70,0.50,0.50,0.60,0.70,1.00,1.00,0.80,1.00,1.20,0.80,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19920103,0.20,0.10,0.10,0.10,0.10,0.00,0.10,0.10,0.30,0.60,0.50,0.50,0.50,0.50,0.60,0.60,0.60,0.90,0.70,0.30,0.30,0.40,0.70,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19920104,0.60,0.40,0.30,0.70,0.20,0.10,0.10,0.10,0.30,0.40,0.30,0.40,0.40,0.40,0.40,0.60,0.50,0.70,0.60,0.80,0.90,1.60,3.20,2.10
CO,010102,St Johns,NL,47.56038,-52.7115,19920105,1.40,0.90,0.70,4.20,0.40,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.30,0.20,0.40,0.40,0.50,0.30,0.30,0.40,0.30,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19920106,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.30,0.60,0.20,0.20,0.30,0.40,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10
CO,010102,St Johns,NL,47.56038,-52.7115,19920107,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.10,0.70,1.30,0.60,0.20,-999,0.50,0.60,0.50,0.50,0.90,1.20,0.60,0.50,0.50,0.30,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19920108,0.40,0.40,0.30,0.70,0.40,0.10,0.10,0.40,0.60,2.30,3.80,1.90,2.20,2.60,2.90,2.20,2.10,2.40,2.10,0.80,0.60,0.80,1.20,1.10
CO,010102,St Johns,NL,47.56038,-52.7115,19920109,1.20,0.90,0.60,0.50,0.10,0.00,0.10,0.10,0.30,1.10,1.30,1.00,1.30,1.40,0.90,0.80,1.20,1.00,0.80,0.50,0.50,0.50,0.50,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19920110,0.30,0.50,0.40,0.60,0.10,0.10,0.10,0.10,0.50,1.10,0.90,0.70,1.90,2.30,2.70,4.10,0.60,0.80,0.80,0.20,0.20,0.30,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19920111,0.40,0.20,0.70,1.00,0.70,0.20,0.10,0.10,0.20,0.30,0.60,0.50,0.60,0.80,0.90,1.70,1.00,1.10,0.80,0.60,0.50,0.40,0.50,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19920112,0.50,0.40,0.40,0.40,0.30,0.10,0.10,0.10,0.20,0.20,0.30,0.50,0.40,0.50,0.40,0.90,0.70,0.60,0.60,0.50,0.60,0.40,0.40,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19920113,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.50,1.20,1.30,0.80,0.80,0.90,0.90,1.10,1.00,1.90,0.90,0.40,0.40,0.30,0.30,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19920114,0.50,0.30,0.10,0.10,0.10,0.10,0.10,0.30,0.70,2.10,2.20,1.30,1.40,1.10,0.90,0.90,1.30,1.60,1.10,0.50,0.50,0.60,0.60,1.30
CO,010102,St Johns,NL,47.56038,-52.7115,19920115,0.40,0.70,0.20,0.20,0.10,0.20,0.10,0.30,0.50,1.50,0.70,0.50,0.60,0.60,0.50,0.30,0.30,0.40,0.40,0.20,0.30,0.40,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19920116,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.60,0.40,0.40,0.30,0.40,0.40,0.40,0.50,0.80,0.80,0.60,0.50,0.60,1.30,1.70
CO,010102,St Johns,NL,47.56038,-52.7115,19920117,1.00,0.70,1.60,2.30,0.30,0.20,0.20,0.20,0.40,0.60,0.60,0.50,-999,1.30,0.30,0.40,0.50,0.60,0.80,0.50,0.50,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19920118,0.20,0.20,0.20,0.40,0.10,0.00,0.00,0.00,0.00,0.10,0.30,0.30,0.70,0.60,0.60,0.60,0.80,0.90,1.00,0.50,0.40,0.60,0.80,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19920119,0.80,1.20,1.40,1.10,0.40,0.00,0.00,0.10,0.30,0.30,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.20,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19920120,0.30,0.30,0.20,0.10,0.00,0.00,0.00,0.10,0.30,0.90,0.60,0.30,0.30,0.40,0.50,0.50,0.50,0.90,0.90,0.60,0.60,0.60,0.80,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19920121,0.60,0.40,0.40,0.10,0.10,0.10,0.10,0.10,1.20,4.20,4.40,1.40,0.70,2.30,1.40,1.10,0.90,1.40,1.70,2.10,2.00,1.70,0.80,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19920122,0.30,0.20,0.00,0.00,0.00,0.10,0.30,0.50,1.40,2.50,1.10,0.50,0.60,0.60,0.60,0.60,0.80,1.10,1.10,0.70,0.60,0.50,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19920123,0.60,0.20,0.50,0.10,0.10,0.00,0.00,0.30,0.30,1.10,0.50,0.40,0.60,0.50,0.50,0.40,0.80,0.80,0.30,0.50,0.40,0.50,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19920124,0.20,1.10,1.80,0.00,0.00,0.10,0.10,0.20,0.30,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.30,0.20,0.10,0.10,0.10,0.10,0.10,0.10
CO,010102,St Johns,NL,47.56038,-52.7115,19920125,0.10,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.20,0.30,0.30,0.30,0.30,0.30,0.40,0.30,0.30,0.20,0.30,0.20,0.20,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19920126,0.10,0.10,0.30,0.10,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.30,0.30,0.50,0.50,0.50,0.60,0.60,0.50,1.20,1.80
