Pollutant:, SO2
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
SO2,010101,St Johns,NL,47.56806,-52.70222,19880101,9.0,10.0,7.0,9.0,10.0,15.0,24.0,41.0,38.0,28.0,18.0,14.0,16.0,14.0,9.0,10.0,14.0,14.0,14.0,8.0,13.0,20.0,-999,20.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880102,14.0,13.0,13.0,15.0,12.0,16.0,12.0,10.0,15.0,12.0,12.0,6.0,8.0,5.0,5.0,6.0,8.0,5.0,4.0,5.0,3.0,-999,1.0,1.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880103,1.0,2.0,4.0,3.0,3.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,9.0,7.0,7.0,6.0,-999,2.0,4.0,0.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880104,2.0,3.0,2.0,2.0,2.0,3.0,6.0,9.0,5.0,4.0,6.0,3.0,4.0,6.0,14.0,9.0,8.0,19.0,4.0,-999,2.0,1.0,0.0,1.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880105,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,6.0,11.0,7.0,8.0,8.0,9.0,10.0,13.0,15.0,-999,8.0,7.0,15.0,9.0,6.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880106,7.0,4.0,6.0,4.0,2.0,3.0,2.0,6.0,4.0,3.0,5.0,7.0,6.0,8.0,10.0,10.0,15.0,-999,13.0,8.0,5.0,5.0,4.0,16.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880107,14.0,6.0,3.0,4.0,5.0,6.0,11.0,20.0,12.0,5.0,2.0,4.0,6.0,5.0,6.0,4.0,-999,2.0,1.0,2.0,2.0,2.0,1.0,2.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880108,1.0,0.0,2.0,4.0,2.0,3.0,6.0,8.0,8.0,10.0,10.0,8.0,10.0,7.0,8.0,-999,15.0,16.0,30.0,15.0,18.0,23.0,30.0,30.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880109,34.0,40.0,54.0,52.0,44.0,33.0,28.0,39.0,62.0,70.0,48.0,14.0,6.0,5.0,-999,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
SO2,010101,St Johns,NL,47.56806,-52.70222,19880110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,-999,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0
