Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010101,St Johns,NL,47.56806,-52.70222,19870127,0.10,0.30,0.20,0.20,0.30,2.30,2.10,0.90,0.40,0.50,0.60,0.50,0.60,0.80,0.50,0.50,0.40,0.50,0.70,0.80,0.70,0.70,-999,0.30
CO,010101,St Johns,NL,47.56806,-52.70222,19870128,0.20,0.30,0.40,0.50,1.50,4.00,7.10,4.70,1.10,1.30,1.90,2.60,2.00,1.60,2.60,1.00,0.40,0.40,0.10,0.30,0.50,-999,0.20,0.30
CO,010101,St Johns,NL,47.56806,-52.70222,19870129,0.10,0.20,0.30,0.10,3.10,1.80,4.30,0.80,0.90,1.20,0.60,0.60,0.70,1.40,1.30,0.60,0.30,0.20,0.30,0.40,-999,0.20,0.10,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19870130,0.10,0.00,0.00,0.00,0.30,-999,-999,3.40,4.20,1.00,0.60,0.80,0.50,0.60,0.60,0.40,0.60,0.50,0.40,1.00,0.40,0.20,0.20,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19870131,0.10,0.10,0.10,0.20,0.20,0.20,0.30,0.50,0.60,0.40,0.60,0.70,0.90,0.60,0.90,1.40,1.90,2.80,-999,5.60,5.00,1.60,0.70,0.80
CO,010101,St Johns,NL,47.56806,-52.70222,19870201,0.60,0.40,0.80,1.20,1.40,3.40,4.60,3.80,2.70,1.00,1.10,0.90,0.50,0.70,0.60,0.50,1.00,-999,0.50,0.50,0.60,0.30,0.20,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19870202,0.10,0.10,0.10,0.00,0.60,1.20,2.40,1.00,0.90,1.10,1.20,1.00,0.90,1.00,2.10,0.90,-999,0.50,0.30,0.40,0.20,0.10,0.10,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19870203,0.00,0.00,0.00,0.00,0.00,0.10,0.50,0.60,0.30,0.40,0.50,0.50,0.60,0.70,0.90,-999,0.60,1.00,0.70,0.70,0.70,0.40,0.30,0.50
CO,010101,St Johns,NL,47.56806,-52.70222,19870204,0.40,0.30,0.10,0.20,0.70,2.50,2.50,1.10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870206,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870207,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870209,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870211,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870212,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870216,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870220,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870224,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.40,0.90,0.80,0.80,2.00,1.40,0.70,-999,1.30,0.90,0.90,0.50,0.40
CO,010101,St Johns,NL,47.56806,-52.70222,19870225,0.50,0.30,0.10,0.10,-999,0.00,0.80,2.80,4.50,1.00,0.70,1.10,0.90,0.80,0.70,0.80,1.10,-999,1.00,0.40,0.30,0.40,0.30,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19870226,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.40,0.80,0.70,0.80,1.00,1.10,0.90,0.80,1.10,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870301,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.40,0.90,1.10,0.70,0.70,1.00,0.50
CO,010101,St Johns,NL,47.56806,-52.70222,19870302,0.40,0.30,0.30,0.20,0.20,0.40,2.40,2.10,0.90,0.70,0.90,1.50,-999,2.50,1.40,2.20,1.50,0.40,1.10,0.60,0.30,0.30,0.40,0.30
CO,010101,St Johns,NL,47.56806,-52.70222,19870303,0.10,0.10,0.00,0.00,0.10,0.40,1.10,2.30,1.50,0.70,0.90,-999,0.90,0.80,0.90,1.30,0.70,0.60,0.50,0.60,0.80,0.50,0.30,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19870304,0.20,0.10,0.00,0.00,0.00,0.10,0.30,0.70,0.50,0.40,-999,0.40,0.30,0.30,0.30,0.70,0.50,0.40,0.30,0.40,0.50,0.40,0.30,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19870305,0.10,0.00,0.00,0.00,0.20,0.30,1.10,1.30,0.60,-999,0.40,0.50,0.40,0.30,0.40,0.50,0.90,1.00,1.80,1.50,0.80,0.70,0.60,0.60
CO,010101,St Johns,NL,47.56806,-52.70222,19870306,0.50,0.40,0.30,0.30,0.30,0.40,2.20,2.90,-999,1.10,0.70,0.90,0.70,0.70,0.70,1.00,1.10,0.80,0.70,0.80,0.50,0.40,0.50,0.40
CO,010101,St Johns,NL,47.56806,-52.70222,19870307,0.30,0.20,0.00,0.00,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870310,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870311,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870312,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870317,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870319,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870320,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870321,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870322,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870324,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870327,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870328,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870329,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870330,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870401,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870402,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870403,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870406,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870407,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870408,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870409,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870410,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870411,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870412,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870413,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870417,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870420,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870421,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870422,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870424,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870426,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870428,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870430,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870501,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870502,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870503,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870504,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010101,St Johns,NL,47.56806,-52.70222,19870505,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
