Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,030116,Halifax,NS,44.64861,-63.57583,19790120,0.60,0.60,0.20,0.40,0.10,0.20,0.20,0.40,0.20,0.50,0.60,0.80,0.90,0.80,0.90,1.40,2.10,1.60,1.30,1.70,1.90,1.60,1.30,1.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790121,1.60,1.10,1.40,0.90,0.70,0.80,0.60,1.00,1.10,1.20,1.80,1.30,1.70,1.90,1.60,1.10,1.00,1.10,0.60,0.70,0.60,0.70,0.30,0.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790122,0.20,0.20,0.10,0.10,0.20,0.20,1.50,5.60,9.80,10.10,6.90,8.50,3.90,2.90,2.30,2.60,3.70,2.40,1.50,-999,-999,-999,-999,-999
CO,030116,Halifax,NS,44.64861,-63.57583,19790123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.00,1.70,1.60,1.20,1.60,1.80,1.30,1.40,1.10,1.00,0.70,0.70,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790124,0.50,0.50,0.30,0.50,0.10,0.20,0.80,1.60,2.40,3.30,2.10,1.20,0.90,0.80,1.20,1.10,1.80,1.60,1.70,0.60,1.10,0.70,1.10,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790125,0.80,0.70,0.60,0.30,0.30,0.20,1.00,2.10,3.20,2.20,2.20,2.80,3.00,2.50,2.20,2.80,3.40,2.00,1.20,1.10,1.10,1.00,0.90,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790126,0.60,0.40,0.60,0.30,0.60,0.80,1.70,7.50,6.60,4.90,4.10,5.70,5.00,4.30,4.60,3.20,4.00,3.40,1.40,0.90,1.80,1.30,1.00,1.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790127,1.00,0.60,0.50,0.00,0.00,0.10,0.30,-999,-999,1.90,3.30,2.70,2.00,2.00,2.70,1.20,0.70,1.00,1.20,1.20,1.70,1.30,1.40,1.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790128,1.30,0.70,0.80,0.60,0.30,0.30,0.60,0.80,0.50,1.10,2.30,2.60,1.50,1.40,2.10,3.20,1.50,1.90,2.90,2.60,3.50,1.10,1.50,1.00
CO,030116,Halifax,NS,44.64861,-63.57583,19790129,0.40,0.20,0.20,0.20,0.00,0.10,0.10,0.50,0.90,1.10,0.80,0.70,0.40,0.40,0.60,0.60,0.80,0.60,0.30,0.20,0.40,0.40,0.40,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790130,0.20,0.30,0.00,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,030116,Halifax,NS,44.64861,-63.57583,19790131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.30,1.70,1.10,0.70,0.60,0.60,0.90,1.10,1.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790201,0.70,0.40,0.30,0.20,0.10,0.30,0.50,1.80,3.60,3.30,4.50,1.80,1.40,1.50,1.10,1.30,2.00,1.00,0.40,0.40,0.70,0.50,0.40,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790202,0.40,0.20,0.10,0.10,0.10,0.00,0.30,0.60,0.70,0.60,0.60,0.70,0.60,0.70,0.70,0.80,1.10,0.70,0.50,0.50,0.50,0.40,0.40,0.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790203,0.50,0.40,0.50,0.30,0.10,0.00,0.20,0.20,0.20,0.20,0.40,0.30,0.50,0.40,0.40,0.40,0.50,0.40,0.40,0.40,0.50,0.40,0.40,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790204,0.50,0.60,0.50,0.20,0.10,0.10,0.20,0.20,0.30,0.40,0.60,0.60,0.90,0.70,0.80,1.00,0.80,0.70,0.80,0.70,0.60,0.60,1.00,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790205,0.40,0.20,0.30,0.10,0.10,0.20,0.60,2.90,2.20,1.40,1.40,1.90,1.30,1.70,1.60,2.60,3.00,2.20,1.00,0.90,0.70,0.90,0.90,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790206,0.40,0.10,0.20,0.00,0.00,0.20,0.20,2.20,2.10,1.40,1.60,1.30,1.40,1.40,1.00,2.00,3.30,2.10,1.40,0.80,0.70,0.60,0.50,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790207,0.50,0.10,0.20,0.10,0.10,0.20,0.40,1.20,1.00,1.20,1.00,1.40,1.30,1.20,1.50,1.80,2.80,1.30,1.30,2.40,2.40,1.20,1.30,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790208,0.60,0.50,0.50,0.40,0.40,0.20,0.40,1.90,1.70,1.20,-999,1.30,1.90,2.10,2.00,2.00,3.20,1.80,1.90,1.10,1.30,1.30,1.10,0.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790209,0.60,0.50,0.30,0.30,0.10,0.20,0.40,1.70,3.30,1.50,1.70,1.30,2.10,1.30,1.70,2.30,3.90,2.20,1.60,1.80,1.80,2.60,0.70,0.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790210,1.10,0.50,0.30,0.10,0.10,0.10,0.20,0.30,0.20,0.40,0.50,0.60,0.70,0.80,0.80,1.20,1.10,0.90,1.30,1.00,1.60,1.50,1.30,2.00
CO,030116,Halifax,NS,44.64861,-63.57583,19790211,1.40,0.40,0.20,0.10,0.10,0.10,0.00,0.10,0.10,0.10,0.10,0.50,0.70,0.90,0.90,0.80,0.90,0.90,1.20,1.10,0.60,0.40,0.30,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790212,0.20,0.20,0.10,0.10,0.00,0.10,0.30,0.90,1.90,1.00,1.00,-999,1.40,1.40,1.40,2.20,3.40,2.00,1.30,1.60,0.90,0.90,0.80,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790213,0.40,0.20,0.30,0.00,0.00,0.00,0.50,2.30,3.50,1.70,1.60,1.70,1.70,1.40,1.30,1.90,3.70,2.20,1.50,1.10,1.00,0.70,0.80,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790214,0.50,0.30,0.20,0.20,0.00,0.00,0.50,1.90,1.80,1.40,1.10,1.80,1.60,1.70,1.90,2.20,2.50,2.10,0.50,0.70,0.70,1.00,1.50,1.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790215,1.50,0.90,0.40,0.20,0.30,0.10,0.80,1.80,1.40,1.10,1.00,1.40,1.50,1.50,1.70,1.70,2.70,1.80,2.40,2.40,1.10,1.30,1.10,0.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790216,1.00,0.70,0.60,0.60,0.80,0.70,1.60,3.50,3.90,1.60,2.30,2.60,2.20,2.10,2.60,2.20,2.70,2.20,1.60,2.20,1.60,1.20,1.50,1.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790217,0.80,0.80,0.60,0.50,0.40,0.50,0.40,0.50,0.60,0.60,0.70,0.80,0.90,0.90,1.00,0.80,0.90,1.10,0.90,0.70,0.80,0.50,0.60,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790218,0.50,0.50,0.40,0.30,0.30,0.30,0.20,0.20,0.20,0.30,0.40,0.40,0.70,0.90,0.90,1.10,1.00,1.10,1.10,0.90,1.00,0.80,0.80,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790219,0.70,0.40,0.30,0.30,0.30,0.40,0.80,2.30,3.10,1.80,1.40,1.60,1.70,1.40,1.70,1.90,3.70,2.50,2.70,2.50,2.50,2.30,2.50,1.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790220,1.20,1.30,-999,0.00,-999,-999,1.00,1.70,1.50,0.80,0.90,0.70,0.50,1.20,-999,-999,3.40,2.40,1.40,1.50,1.40,1.00,0.70,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790221,0.60,0.30,0.40,0.50,0.50,0.30,1.00,4.20,4.10,2.70,3.60,4.90,5.00,4.40,5.30,3.10,5.60,3.50,5.10,4.90,2.30,2.70,1.90,1.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790222,1.40,1.00,0.60,0.50,0.20,0.20,0.60,2.40,2.50,3.10,2.00,1.30,1.20,1.20,1.40,1.50,1.80,1.20,0.70,0.60,0.60,0.40,0.10,0.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790223,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.60,0.40,0.50,1.00,0.90,1.10,1.10,1.40,1.80,2.40,3.20,3.00,3.00,5.00,5.60,2.00
CO,030116,Halifax,NS,44.64861,-63.57583,19790224,1.10,0.90,0.50,0.40,0.20,0.20,0.20,0.30,0.40,1.20,1.60,1.80,2.10,2.70,2.50,2.50,1.80,1.30,2.30,2.90,2.10,2.20,3.90,4.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790225,2.40,1.40,0.90,0.70,0.40,0.30,0.70,0.90,0.60,0.20,0.20,0.20,0.30,0.30,0.30,0.30,0.20,0.10,0.30,0.30,0.20,0.30,0.30,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790226,0.30,0.30,0.30,0.30,0.30,0.30,0.50,1.30,1.70,2.30,1.90,2.60,2.50,3.60,3.10,3.40,6.50,6.20,3.10,3.60,3.00,2.40,1.60,1.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790227,2.00,3.30,1.90,0.70,0.60,0.30,1.10,3.50,4.10,2.60,2.90,2.10,3.40,4.10,2.60,4.00,5.30,1.60,1.50,1.20,2.50,2.60,2.00,1.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790228,0.50,0.40,0.40,0.20,0.20,0.20,0.50,2.70,3.20,1.90,1.60,3.20,2.60,2.00,3.00,1.60,1.70,1.30,0.80,1.20,2.10,1.10,0.90,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790301,0.50,0.30,0.30,0.40,0.30,0.20,0.50,0.90,0.80,0.60,0.60,0.80,0.70,0.70,0.90,0.90,1.30,0.80,0.60,0.60,0.70,0.60,0.70,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790302,0.50,0.50,0.30,0.50,0.40,0.50,0.80,2.00,2.80,2.60,2.70,4.30,4.00,5.00,4.50,7.60,10.90,4.50,3.80,3.00,2.70,2.70,2.20,1.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790303,1.40,1.20,0.90,0.70,0.50,0.30,0.70,0.70,1.60,3.20,3.40,4.20,3.90,3.20,5.40,4.00,3.10,2.60,2.60,2.90,2.60,3.50,1.60,1.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790304,1.10,1.10,0.90,0.50,0.50,0.40,0.50,0.80,0.50,0.70,0.70,0.70,0.80,1.10,1.40,1.50,1.10,0.90,1.40,1.10,1.30,0.90,0.90,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790305,0.60,0.40,0.30,0.20,0.20,0.10,0.80,2.40,2.90,1.40,1.80,1.70,1.80,1.80,2.50,-999,4.00,2.20,2.00,1.70,1.50,1.90,1.40,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790306,0.60,0.40,0.40,0.20,0.20,0.40,0.60,2.70,3.00,2.10,1.70,2.80,1.80,2.10,2.90,2.20,2.80,1.60,1.40,1.50,1.70,1.10,1.60,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790307,0.50,0.40,0.20,0.10,0.10,0.10,0.40,1.50,1.80,1.80,3.00,2.20,2.80,2.50,7.70,9.60,10.70,7.40,5.40,7.40,4.90,5.40,3.80,5.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790308,1.80,1.00,0.50,0.80,0.50,0.60,3.50,6.40,5.10,5.40,6.00,6.00,9.00,9.60,8.40,8.90,10.60,9.00,4.60,1.20,0.80,0.80,0.60,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790309,0.30,0.30,0.30,0.30,0.10,0.10,0.30,0.60,0.90,0.30,0.50,0.60,0.70,0.60,0.70,0.90,1.10,0.70,0.50,0.50,0.50,0.50,0.40,0.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790310,0.30,0.40,0.50,0.30,0.30,0.20,0.30,0.40,0.50,0.80,3.40,2.20,3.10,2.30,2.50,1.90,1.50,1.20,1.00,1.20,1.40,1.20,1.80,2.00
CO,030116,Halifax,NS,44.64861,-63.57583,19790311,1.00,1.20,1.00,0.60,0.40,0.20,0.20,0.20,0.20,0.20,0.40,0.60,0.70,0.90,0.80,0.80,1.00,0.70,0.70,0.70,0.80,0.50,0.50,2.00
CO,030116,Halifax,NS,44.64861,-63.57583,19790312,0.60,0.50,0.40,0.40,0.40,0.40,0.70,1.60,1.70,1.20,1.30,1.40,1.30,1.30,1.40,1.50,2.40,1.70,1.20,0.90,0.40,0.80,1.00,1.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790313,0.50,0.40,0.40,0.20,0.00,0.00,0.30,0.90,1.90,1.60,1.00,1.20,1.40,1.30,1.70,1.40,1.70,1.90,1.30,1.80,2.60,1.40,1.50,1.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790314,0.50,0.50,0.30,0.40,0.20,0.30,0.30,1.00,1.40,0.80,1.20,0.90,1.60,0.90,1.00,1.20,2.10,1.70,0.90,0.60,0.70,0.80,0.50,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790315,0.40,0.40,0.20,0.20,0.10,0.10,0.50,2.00,2.10,1.90,1.50,1.50,1.90,1.70,2.10,2.20,2.60,1.90,1.60,1.10,1.60,1.40,1.10,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790316,0.50,0.50,0.30,0.40,0.50,0.20,0.60,1.50,1.60,1.90,2.50,2.60,2.60,2.20,2.80,2.70,3.00,1.20,0.70,0.70,0.70,0.90,2.10,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790317,0.50,0.50,0.40,0.30,0.30,0.30,0.30,0.50,0.50,0.50,0.60,0.50,0.50,0.40,0.50,0.60,0.50,0.40,0.20,0.30,0.70,0.80,1.00,2.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790318,1.30,1.00,0.80,0.50,0.70,0.50,0.60,0.60,0.60,0.70,0.70,0.50,0.40,0.70,0.50,0.40,0.40,0.30,0.40,0.60,0.40,0.30,0.30,0.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790319,0.00,0.20,0.00,0.00,0.00,0.00,0.20,0.50,0.70,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.60,0.60,0.30,0.30,0.20,0.20,0.30,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790320,0.30,0.30,0.30,0.20,0.20,0.00,0.10,0.60,0.60,0.40,0.40,0.50,0.60,0.70,0.80,0.90,1.10,0.90,0.60,0.60,0.50,0.50,0.40,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790321,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.50,0.70,0.50,0.70,0.60,0.70,1.30,1.00,0.80,0.90,0.70,0.50,0.70,0.60,0.60,0.60,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790322,0.50,0.50,0.70,0.30,0.30,0.30,0.60,0.90,1.20,1.10,0.80,1.00,0.90,3.50,7.80,5.60,7.40,8.50,4.90,5.50,4.20,-999,5.30,4.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790323,2.40,1.20,1.40,1.00,0.70,0.50,1.40,5.60,6.90,5.60,3.20,-999,5.70,4.40,4.40,3.50,6.10,4.40,2.80,2.70,2.60,2.70,1.90,3.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790324,1.80,2.40,1.10,0.90,0.30,0.50,0.60,0.90,1.30,2.00,3.40,5.60,6.70,5.70,3.60,2.10,2.80,-999,-999,-999,-999,-999,-999,-999
CO,030116,Halifax,NS,44.64861,-63.57583,19790325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,030116,Halifax,NS,44.64861,-63.57583,19790326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.10,2.50,3.10,3.30,5.10,5.10,3.00,2.00,1.20,0.80,1.60,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790327,0.80,0.80,0.50,0.40,0.20,0.20,0.40,1.50,2.10,1.80,0.90,1.70,1.50,1.60,1.40,2.60,2.40,1.70,1.20,1.40,1.30,0.90,0.60,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790328,0.60,0.50,0.30,0.20,0.10,0.20,0.30,2.10,3.50,1.40,2.20,1.20,0.60,0.80,1.10,2.30,1.80,1.10,0.80,0.80,1.10,1.30,0.70,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790329,3.80,2.90,1.40,0.80,0.20,0.30,0.60,2.80,4.50,3.40,1.90,2.30,2.90,2.70,2.90,4.70,3.90,3.00,1.70,1.50,1.40,1.20,0.90,1.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790330,1.20,0.70,0.50,0.50,0.20,0.30,0.60,4.80,11.20,6.70,7.60,10.30,9.90,9.40,5.00,5.20,8.50,8.40,5.40,5.80,4.00,5.80,4.80,2.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790331,2.00,0.70,0.60,0.60,0.50,0.50,0.40,0.70,1.30,4.50,4.60,2.90,5.10,2.80,3.60,2.90,2.80,2.30,1.40,3.10,3.60,2.80,1.70,2.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790401,2.10,1.70,1.40,0.90,0.60,0.50,0.50,0.60,0.50,0.40,0.40,0.50,0.60,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.30,0.40,0.60,0.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790402,0.10,0.10,0.00,0.00,0.00,0.00,0.20,0.40,0.50,0.50,0.30,0.40,0.30,0.40,0.60,-999,1.80,6.20,3.30,3.40,2.90,2.70,2.20,2.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790403,0.90,1.00,1.00,0.60,0.50,0.40,0.60,3.30,7.20,5.30,4.20,6.10,6.70,9.20,7.30,7.40,6.80,8.60,5.70,4.90,3.40,2.80,2.70,1.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790404,1.00,0.60,0.30,0.30,0.10,0.10,0.30,0.50,0.40,0.60,0.30,0.40,0.50,0.60,0.70,0.90,1.20,1.00,0.70,0.50,0.90,1.90,1.90,2.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790405,1.40,0.90,0.50,0.50,0.30,0.30,0.50,1.30,2.50,3.20,3.40,3.10,3.20,2.40,4.90,3.80,6.40,14.00,4.30,1.20,2.00,1.30,0.80,1.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790406,0.60,0.50,0.40,0.30,0.20,0.20,0.50,1.50,2.20,2.20,2.30,3.60,3.00,5.00,6.40,2.10,5.00,6.00,2.60,1.90,2.10,1.60,1.70,1.10
CO,030116,Halifax,NS,44.64861,-63.57583,19790407,0.70,0.60,1.10,0.50,0.20,0.30,0.30,0.50,0.60,1.20,1.00,1.40,1.60,1.50,1.50,2.00,3.20,1.90,1.20,0.90,2.00,1.20,0.70,0.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790408,1.00,0.90,0.80,0.60,0.40,0.30,0.40,0.50,0.30,0.30,0.50,0.50,0.70,1.00,1.00,0.90,1.10,0.90,0.60,0.60,0.50,0.60,0.30,0.80
CO,030116,Halifax,NS,44.64861,-63.57583,19790409,0.50,0.30,0.30,0.20,0.20,0.20,0.40,1.90,4.10,2.20,1.50,1.70,2.50,4.90,4.10,5.00,9.50,5.30,3.30,1.70,2.10,1.40,1.70,2.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790410,1.20,0.90,0.60,0.40,0.50,0.40,0.20,1.00,2.20,2.30,2.10,2.00,2.50,2.00,3.20,3.40,7.20,5.30,1.50,1.60,1.20,1.40,1.40,1.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790411,0.90,0.60,0.20,0.20,0.10,0.20,0.20,1.20,2.10,1.20,1.20,1.00,1.20,1.30,1.50,1.70,2.30,3.60,1.40,1.10,0.90,1.20,1.10,0.60
CO,030116,Halifax,NS,44.64861,-63.57583,19790412,0.80,0.60,0.50,0.50,0.40,0.30,0.40,1.70,2.90,1.30,1.80,1.80,1.70,1.60,1.70,1.10,0.90,0.90,0.60,0.60,0.40,0.30,0.30,0.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790413,0.20,0.20,0.20,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.40,0.40,0.40
CO,030116,Halifax,NS,44.64861,-63.57583,19790414,0.50,0.50,0.40,0.20,0.10,0.20,0.30,0.40,0.40,0.30,0.30,0.30,0.60,1.20,3.60,1.20,1.50,1.00,0.70,0.80,0.80,1.40,2.50,2.70
CO,030116,Halifax,NS,44.64861,-63.57583,19790415,1.20,0.90,1.40,1.00,0.70,0.70,0.50,0.50,0.80,0.60,0.80,0.70,1.10,1.10,0.90,0.80,0.90,1.10,1.00,1.20,1.00,0.70,0.40,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790416,0.50,0.30,0.30,0.30,0.30,0.20,0.20,0.30,0.40,0.50,0.40,0.60,0.70,0.70,0.90,0.80,0.70,0.80,0.70,1.50,1.80,2.90,3.00,1.50
CO,030116,Halifax,NS,44.64861,-63.57583,19790417,2.00,1.40,0.90,0.90,0.60,0.40,0.50,1.40,3.30,1.30,-999,-999,6.00,5.30,3.40,2.30,5.00,4.70,2.00,2.80,1.90,2.30,0.60,0.20
CO,030116,Halifax,NS,44.64861,-63.57583,19790418,0.50,0.40,0.20,0.30,0.00,0.00,0.30,0.50,0.80,0.60,0.60,0.50,0.60,0.70,0.80,1.10,1.10,0.90,0.50,0.50,0.60,0.90,0.50,0.90
CO,030116,Halifax,NS,44.64861,-63.57583,19790419,1.90,0.70,0.70,0.40,0.10,0.30,0.40,1.10,0.80,0.60,0.30,0.30,0.90,0.90,0.70,1.00,1.30,2.00,1.20,0.80,0.40,0.20,0.40,0.30
CO,030116,Halifax,NS,44.64861,-63.57583,19790420,0.50,0.60,0.50,0.50,0.10,0.10,0.10,0.40,0.70,1.00,0.90,1.60,4.50,7.80,6.30,9.40,10.30,1.30,2.50,0.40,0.50,0.60,0.50,0.40
