Pollutant:, O3
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
O3,030115,Halifax,NS,44.62611,-63.51944,19790101,11,19,24,23,24,25,26,29,30,30,30,30,31,32,31,32,33,34,34,33,32,33,34,33
O3,030115,Halifax,NS,44.62611,-63.51944,19790102,33,31,31,31,34,31,31,31,31,30,31,-999,37,36,36,36,36,36,35,35,36,36,35,34
O3,030115,Halifax,NS,44.62611,-63.51944,19790103,36,35,36,35,34,35,36,36,36,36,36,36,38,35,30,33,29,20,21,24,25,24,23,25
O3,030115,Halifax,NS,44.62611,-63.51944,19790104,26,24,28,23,26,19,14,11,13,16,19,23,27,30,32,32,33,33,32,33,32,29,29,30
O3,030115,Halifax,NS,44.62611,-63.51944,19790105,27,25,21,16,14,15,17,18,17,17,20,24,26,28,28,29,20,24,25,24,28,29,28,28
O3,030115,Halifax,NS,44.62611,-63.51944,19790106,12,4,2,16,22,21,23,22,18,19,19,21,27,27,24,26,29,28,28,13,16,17,14,11
O3,030115,Halifax,NS,44.62611,-63.51944,19790107,7,5,0,2,5,2,1,0,3,13,31,33,53,30,30,30,31,33,33,36,37,35,34,34
O3,030115,Halifax,NS,44.62611,-63.51944,19790108,34,33,31,34,36,38,38,38,38,37,38,37,35,34,35,34,34,34,35,35,35,35,35,36
O3,030115,Halifax,NS,44.62611,-63.51944,19790109,34,33,33,32,29,28,28,28,26,21,19,17,19,18,17,19,20,21,18,20,24,23,22,20
O3,030115,Halifax,NS,44.62611,-63.51944,19790110,18,16,16,23,19,20,27,30,31,31,31,29,31,-999,31,23,23,19,12,12,15,21,19,20
O3,030115,Halifax,NS,44.62611,-63.51944,19790111,23,26,24,21,26,26,24,21,18,23,26,27,27,29,28,26,25,23,19,17,15,19,23,25
O3,030115,Halifax,NS,44.62611,-63.51944,19790112,23,21,18,23,24,21,15,16,20,23,24,23,25,26,25,26,24,20,19,22,18,16,17,16
O3,030115,Halifax,NS,44.62611,-63.51944,19790113,20,20,20,18,19,19,18,20,18,22,23,26,29,29,31,28,27,25,24,25,27,27,26,26
O3,030115,Halifax,NS,44.62611,-63.51944,19790114,27,27,29,33,32,32,32,31,32,33,33,34,33,29,30,32,32,33,33,33,31,27,25,25
O3,030115,Halifax,NS,44.62611,-63.51944,19790115,24,28,27,22,11,5,5,13,21,21,20,23,26,28,28,30,28,30,28,26,29,29,29,28
O3,030115,Halifax,NS,44.62611,-63.51944,19790116,26,25,30,28,27,24,23,13,16,26,29,30,30,-999,32,30,22,18,17,17,16,21,17,13
O3,030115,Halifax,NS,44.62611,-63.51944,19790117,22,19,24,24,26,26,23,20,19,27,26,27,29,30,30,29,25,18,16,18,22,21,21,23
O3,030115,Halifax,NS,44.62611,-63.51944,19790118,24,25,26,26,25,26,26,27,26,27,27,27,29,29,28,23,25,25,25,27,29,30,31,32
O3,030115,Halifax,NS,44.62611,-63.51944,19790119,30,30,30,30,30,30,30,27,27,27,28,29,30,29,30,29,28,28,28,28,28,28,28,29
O3,030115,Halifax,NS,44.62611,-63.51944,19790120,27,28,27,28,29,29,28,21,17,23,23,23,22,24,26,28,25,16,16,17,19,15,10,12
O3,030115,Halifax,NS,44.62611,-63.51944,19790121,9,7,8,10,6,5,6,3,11,21,23,24,26,27,27,27,28,29,31,31,31,31,31,30
O3,030115,Halifax,NS,44.62611,-63.51944,19790122,31,32,33,32,32,33,32,33,31,28,29,29,32,35,34,20,15,21,23,25,27,29,29,27
O3,030115,Halifax,NS,44.62611,-63.51944,19790123,28,31,32,30,28,29,27,24,21,23,26,26,25,26,27,28,27,26,27,27,26,26,21,20
O3,030115,Halifax,NS,44.62611,-63.51944,19790124,20,17,20,19,21,25,25,19,19,18,16,22,24,24,-999,25,23,18,19,20,20,19,23,23
O3,030115,Halifax,NS,44.62611,-63.51944,19790125,23,23,21,21,21,23,24,22,23,24,25,25,26,27,28,28,28,28,29,30,29,30,30,30
O3,030115,Halifax,NS,44.62611,-63.51944,19790126,30,30,30,30,30,30,32,22,24,27,27,28,29,30,28,27,28,28,26,29,30,32,32,31
O3,030115,Halifax,NS,44.62611,-63.51944,19790127,35,35,35,35,36,35,34,34,33,31,30,30,30,28,27,29,27,27,28,29,30,30,30,32
O3,030115,Halifax,NS,44.62611,-63.51944,19790128,32,32,32,32,32,33,31,31,30,29,30,31,32,31,28,28,29,28,29,29,28,27,28,27
O3,030115,Halifax,NS,44.62611,-63.51944,19790129,28,23,22,25,29,29,29,26,28,30,30,28,29,31,27,23,25,24,25,27,25,24,27,24
O3,030115,Halifax,NS,44.62611,-63.51944,19790130,24,26,26,28,30,31,29,27,26,26,26,26,26,28,28,29,28,29,25,25,27,29,30,31
O3,030115,Halifax,NS,44.62611,-63.51944,19790131,31,32,32,32,32,32,32,30,28,30,30,-999,30,30,29,25,19,22,23,20,21,19,16,14
O3,030115,Halifax,NS,44.62611,-63.51944,19790201,14,18,16,16,12,14,10,7,8,10,12,11,12,10,12,11,10,13,21,21,23,23,23,23
O3,030115,Halifax,NS,44.62611,-63.51944,19790202,22,23,24,23,25,25,26,24,23,23,26,25,27,27,27,27,25,28,27,27,27,27,27,27
O3,030115,Halifax,NS,44.62611,-63.51944,19790203,27,27,27,26,27,27,27,27,27,27,27,27,28,27,27,26,25,23,26,27,26,27,26,25
O3,030115,Halifax,NS,44.62611,-63.51944,19790204,26,26,26,27,25,19,19,19,20,22,23,23,21,19,18,19,20,19,18,20,19,19,17,17
O3,030115,Halifax,NS,44.62611,-63.51944,19790205,21,26,26,26,24,24,26,20,25,24,28,30,31,33,36,36,39,31,32,24,24,21,22,22
O3,030115,Halifax,NS,44.62611,-63.51944,19790206,22,24,24,24,22,23,21,19,17,19,21,-999,24,24,25,24,24,21,20,24,27,28,29,29
O3,030115,Halifax,NS,44.62611,-63.51944,19790207,25,27,27,24,22,23,27,26,27,28,27,27,29,28,29,25,24,20,25,16,17,17,19,15
O3,030115,Halifax,NS,44.62611,-63.51944,19790208,13,19,18,19,20,18,20,18,16,19,25,24,26,22,18,20,17,19,16,14,22,27,27,28
O3,030115,Halifax,NS,44.62611,-63.51944,19790209,27,28,28,25,29,28,27,28,26,28,27,28,28,28,29,30,29,27,29,27,26,26,25,19
O3,030115,Halifax,NS,44.62611,-63.51944,19790210,23,27,26,27,27,26,26,24,25,26,25,27,23,25,27,28,29,28,24,22,20,21,21,19
O3,030115,Halifax,NS,44.62611,-63.51944,19790211,22,26,25,24,18,19,20,25,23,25,26,26,28,24,28,26,27,27,23,23,28,26,25,22
O3,030115,Halifax,NS,44.62611,-63.51944,19790212,23,22,24,27,26,23,22,22,21,23,23,27,28,28,28,28,26,26,22,23,25,20,19,23
O3,030115,Halifax,NS,44.62611,-63.51944,19790213,25,24,21,21,20,16,20,17,19,23,25,26,27,-999,-999,27,27,27,24,24,25,26,23,24
O3,030115,Halifax,NS,44.62611,-63.51944,19790214,25,25,25,25,24,25,25,22,23,26,26,25,25,26,25,24,24,24,18,17,19,22,24,23
O3,030115,Halifax,NS,44.62611,-63.51944,19790215,21,23,25,26,26,25,22,21,20,22,23,24,25,25,23,25,20,24,19,16,11,18,14,18
O3,030115,Halifax,NS,44.62611,-63.51944,19790216,22,25,25,24,19,20,12,14,11,20,18,20,22,23,20,24,23,23,19,18,18,14,7,10
O3,030115,Halifax,NS,44.62611,-63.51944,19790217,22,25,25,26,24,25,25,22,23,23,25,24,26,27,26,26,26,26,25,23,18,20,21,21
O3,030115,Halifax,NS,44.62611,-63.51944,19790218,22,21,21,20,24,24,27,25,24,26,25,25,23,24,24,23,26,25,22,24,26,22,24,21
O3,030115,Halifax,NS,44.62611,-63.51944,19790219,21,18,23,23,25,26,27,21,23,25,29,28,30,31,33,34,35,32,30,30,25,15,9,16
O3,030115,Halifax,NS,44.62611,-63.51944,19790220,13,6,8,21,19,16,8,4,10,12,20,26,24,31,35,36,36,37,35,27,23,21,33,33
O3,030115,Halifax,NS,44.62611,-63.51944,19790221,36,34,34,35,26,26,28,35,32,30,26,34,33,36,38,39,40,41,40,39,41,45,44,46
O3,030115,Halifax,NS,44.62611,-63.51944,19790222,47,47,44,46,45,43,41,40,31,23,28,33,32,28,-999,26,27,31,31,33,35,35,36,35
O3,030115,Halifax,NS,44.62611,-63.51944,19790223,35,37,38,37,38,38,38,35,34,34,32,34,32,32,34,32,32,32,22,23,21,26,29,37
O3,030115,Halifax,NS,44.62611,-63.51944,19790224,37,37,38,38,38,39,39,39,37,38,37,37,37,37,37,37,37,37,37,37,38,38,38,36
O3,030115,Halifax,NS,44.62611,-63.51944,19790225,36,37,36,33,35,35,31,30,33,30,32,34,31,32,30,31,31,31,31,31,30,29,29,27
O3,030115,Halifax,NS,44.62611,-63.51944,19790226,30,29,29,27,28,24,28,24,25,28,29,29,30,30,31,29,30,33,33,34,34,33,31,28
O3,030115,Halifax,NS,44.62611,-63.51944,19790227,26,26,27,29,35,35,37,35,38,38,39,39,38,38,38,37,38,38,38,38,30,33,33,36
