Pollutant:, O3
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
O3,030115,Halifax,NS,44.62611,-63.51944,19810101,14,15,15,14,14,14,11,9,9,9,11,8,9,11,11,12,13,12,12,10,8,10,5,4
O3,030115,Halifax,NS,44.62611,-63.51944,19810102,2,3,5,3,5,6,9,8,7,9,10,11,14,14,14,14,14,13,12,11,11,10,8,6
O3,030115,Halifax,NS,44.62611,-63.51944,19810103,7,8,9,11,13,13,15,15,16,15,15,15,16,16,16,16,16,17,17,17,16,16,15,16
O3,030115,Halifax,NS,44.62611,-63.51944,19810104,16,14,13,13,15,9,14,14,13,14,14,15,15,15,15,13,11,10,10,7,10,8,8,9
O3,030115,Halifax,NS,44.62611,-63.51944,19810105,11,9,8,9,8,10,12,11,10,12,11,12,11,12,11,12,11,8,12,13,11,9,8,8
O3,030115,Halifax,NS,44.62611,-63.51944,19810106,8,13,13,7,5,9,12,11,13,13,14,13,13,15,15,14,15,15,14,13,8,5,2,2
O3,030115,Halifax,NS,44.62611,-63.51944,19810107,0,0,0,3,10,16,16,17,17,17,17,15,17,18,15,16,16,18,20,19,19,20,19,19
O3,030115,Halifax,NS,44.62611,-63.51944,19810108,20,20,21,18,12,8,9,12,15,14,14,13,13,13,13,13,13,13,12,12,12,12,12,13
O3,030115,Halifax,NS,44.62611,-63.51944,19810109,14,14,13,12,12,12,12,10,10,12,13,12,12,13,15,16,16,15,13,4,2,5,4,8
O3,030115,Halifax,NS,44.62611,-63.51944,19810110,9,8,8,10,11,13,13,14,14,14,15,14,15,15,16,13,13,15,17,17,17,18,18,17
O3,030115,Halifax,NS,44.62611,-63.51944,19810111,19,19,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,17,17,18,18,18
O3,030115,Halifax,NS,44.62611,-63.51944,19810112,18,18,18,18,17,17,17,16,16,16,17,18,18,18,18,17,9,5,7,12,13,12,12,15
O3,030115,Halifax,NS,44.62611,-63.51944,19810113,16,16,15,15,14,13,13,14,14,15,16,15,16,16,15,14,13,13,11,13,14,15,16,16
O3,030115,Halifax,NS,44.62611,-63.51944,19810114,15,15,15,15,15,15,15,15,14,13,15,16,16,16,17,16,15,16,16,15,16,16,15,14
O3,030115,Halifax,NS,44.62611,-63.51944,19810115,16,17,16,16,14,7,1,1,1,2,2,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
O3,030115,Halifax,NS,44.62611,-63.51944,19810116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,13,3,2,2,6,5,2,7
O3,030115,Halifax,NS,44.62611,-63.51944,19810117,9,12,14,14,12,14,13,13,14,14,15,16,15,14,14,12,13,12,13,14,16,16,16,16
O3,030115,Halifax,NS,44.62611,-63.51944,19810118,16,15,16,16,16,17,17,17,17,17,18,16,15,16,14,15,14,16,16,16,17,16,15,14
O3,030115,Halifax,NS,44.62611,-63.51944,19810119,13,13,11,15,14,12,13,9,6,9,13,14,14,14,14,13,12,14,15,14,15,16,15,15
O3,030115,Halifax,NS,44.62611,-63.51944,19810120,15,14,15,16,16,15,15,16,12,15,16,16,17,17,17,16,14,12,11,10,6,10,9,11
O3,030115,Halifax,NS,44.62611,-63.51944,19810121,11,14,12,10,12,12,12,10,6,10,13,14,14,16,-999,18,17,13,9,7,6,4,5,0
O3,030115,Halifax,NS,44.62611,-63.51944,19810122,1,7,8,8,9,7,8,2,0,1,2,3,4,6,15,17,16,18,18,17,17,18,18,17
O3,030115,Halifax,NS,44.62611,-63.51944,19810123,16,19,17,13,13,15,18,17,17,18,17,17,17,17,17,17,15,11,12,9,12,16,14,15
O3,030115,Halifax,NS,44.62611,-63.51944,19810124,15,13,14,14,14,14,13,13,12,14,15,16,16,16,15,16,14,13,11,10,3,4,5,8
O3,030115,Halifax,NS,44.62611,-63.51944,19810125,8,4,0,0,2,1,0,6,9,12,14,14,14,14,15,13,12,9,7,5,8,12,10,12
O3,030115,Halifax,NS,44.62611,-63.51944,19810126,12,13,13,14,14,14,14,14,15,17,18,18,18,18,19,20,21,21,21,22,22,21,21,20
O3,030115,Halifax,NS,44.62611,-63.51944,19810127,20,19,20,20,21,21,21,20,19,20,20,21,21,22,21,20,20,18,16,14,12,12,10,9
O3,030115,Halifax,NS,44.62611,-63.51944,19810128,7,6,7,7,7,7,8,8,6,2,8,5,5,6,11,12,9,6,3,9,9,11,13,15
O3,030115,Halifax,NS,44.62611,-63.51944,19810129,18,19,18,18,18,17,15,13,13,15,16,17,18,16,14,11,13,11,10,9,7,3,5,8
O3,030115,Halifax,NS,44.62611,-63.51944,19810130,8,6,4,6,10,7,6,5,5,-999,-999,15,14,15,14,13,13,11,10,9,8,9,12,9
O3,030115,Halifax,NS,44.62611,-63.51944,19810131,8,10,9,11,11,10,10,11,12,13,15,16,16,15,16,16,17,14,13,7,10,8,12,15
O3,030115,Halifax,NS,44.62611,-63.51944,19810201,9,12,11,3,2,4,0,0,2,4,5,10,13,16,18,20,20,18,17,19,20,20,20,19
O3,030115,Halifax,NS,44.62611,-63.51944,19810202,21,22,22,20,21,21,20,21,20,21,21,21,21,21,21,21,21,23,22,22,22,22,22,23
O3,030115,Halifax,NS,44.62611,-63.51944,19810203,22,22,22,22,22,22,20,18,17,15,15,17,18,19,20,21,20,20,20,18,17,16,16,16
O3,030115,Halifax,NS,44.62611,-63.51944,19810204,14,13,13,13,13,14,16,13,14,16,16,17,17,17,17,15,14,12,8,6,5,7,8,10
O3,030115,Halifax,NS,44.62611,-63.51944,19810205,11,13,14,13,13,13,14,12,13,13,13,15,14,13,15,14,13,14,14,12,7,7,7,4
O3,030115,Halifax,NS,44.62611,-63.51944,19810206,2,2,3,4,11,12,13,11,10,14,16,17,18,19,20,20,20,18,17,18,18,19,20,20
O3,030115,Halifax,NS,44.62611,-63.51944,19810207,20,20,20,20,20,20,17,15,14,14,14,13,16,16,16,15,15,15,15,15,14,15,15,14
O3,030115,Halifax,NS,44.62611,-63.51944,19810208,14,14,14,15,15,15,14,15,16,17,17,16,15,18,20,21,21,21,23,23,22,21,21,21
