File generated on // Fichier créé sur, 2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,1/29/2007,6,7,7,6,8,10,9,8,7,11,8,5,5,6,8,10,5,6,7,6,4,6,8,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,1/30/2007,5,4,7,7,5,4,6,3,6,7,6,7,6,9,5,9,7,8,6,6,6,8,7,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,1/31/2007,9,8,13,10,7,5,5,5,4,3,6,6,6,4,5,4,4,3,5,5,7,8,7,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/1/2007,6,7,6,6,5,4,5,6,6,7,7,7,6,6,5,7,7,6,6,6,7,8,6,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/2/2007,6,6,9,10,8,9,11,12,18,10,6,7,8,8,8,9,14,13,13,10,10,10,10,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/3/2007,13,9,10,8,6,6,8,10,11,12,11,11,14,8,7,10,8,9,8,10,12,11,12,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/4/2007,14,9,12,10,8,12,15,19,11,16,12,8,10,9,13,10,7,10,13,15,15,11,11,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/5/2007,13,11,11,10,16,21,16,27,25,26,17,19,18,7,6,9,10,13,11,10,9,9,11,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/6/2007,13,15,17,19,18,14,15,25,23,31,18,12,9,12,14,15,15,10,9,11,12,14,17,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/7/2007,9,11,9,8,8,7,8,13,15,11,9,9,8,8,8,8,7,9,7,6,10,13,15,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/8/2007,14,11,5,7,5,8,12,8,11,8,8,10,9,7,7,8,9,8,9,12,11,14,12,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/9/2007,9,7,6,4,3,4,6,9,10,10,4,6,5,5,6,7,7,8,12,12,9,9,9,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/10/2007,9,7,5,4,5,4,3,4,6,7,8,6,7,10,10,12,12,11,10,9,8,8,8,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/11/2007,6,6,7,7,6,10,8,10,10,11,5,5,5,7,7,8,8,9,13,14,12,14,12,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/12/2007,29,23,16,13,15,12,13,19,33,28,16,17,16,22,16,14,14,14,17,14,10,11,13,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/13/2007,12,19,15,13,13,15,19,29,41,32,20,16,14,20,13,12,16,17,13,11,12,10,14,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/14/2007,14,8,8,9,8,10,17,10,20,21,13,12,12,11,10,9,14,9,10,10,10,11,9,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/15/2007,7,6,6,5,6,5,5,6,9,9,12,14,17,23,25,23,21,20,23,20,19,17,17,16
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/16/2007,18,18,19,15,17,16,17,20,30,27,14,11,7,11,11,9,12,10,10,9,8,12,6,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/17/2007,8,7,8,27,5,4,4,7,4,5,4,5,6,7,9,8,7,9,7,8,8,9,15,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/18/2007,18,23,16,8,10,9,9,10,8,6,8,18,15,22,27,23,27,16,12,10,11,11,14,19
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/19/2007,26,19,17,16,18,13,11,15,8,9,10,11,12,17,14,16,17,15,16,13,16,16,16,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/20/2007,14,11,9,9,9,11,12,11,12,12,11,9,10,10,13,13,11,13,11,8,7,10,7,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/21/2007,8,5,4,6,4,6,8,8,9,8,9,8,13,11,8,7,10,8,7,6,5,8,7,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/22/2007,7,6,5,6,6,8,13,21,21,24,20,25,22,12,7,7,7,6,8,7,9,15,19,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/23/2007,7,6,5,4,5,4,3,6,6,7,11,13,9,7,7,5,6,5,5,7,6,6,5,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/24/2007,4,6,4,4,4,10,5,4,6,7,6,7,6,7,7,5,4,6,6,5,3,3,3,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/25/2007,3,3,3,3,3,2,2,3,3,5,5,6,4,6,4,3,4,4,5,4,4,4,4,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/26/2007,4,3,5,4,4,4,5,7,5,7,6,4,6,5,6,6,8,8,7,9,8,14,5,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/27/2007,9,10,10,7,6,8,6,7,7,6,8,7,10,9,8,8,11,8,7,8,6,3,4,2
PM10,70119,Winnipeg,MB,49.89799,-97.14653,2/28/2007,4,5,4,4,4,4,8,8,8,7,7,7,6,19,9,9,12,9,8,6,9,7,5,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/1/2007,6,6,7,4,5,6,5,4,3,2,10,8,8,5,3,7,6,5,1,1,2,4,5,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/2/2007,2,2,3,2,3,3,3,4,6,7,6,8,7,8,13,8,10,4,8,5,4,4,6,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/3/2007,4,6,4,4,5,4,5,7,5,8,10,13,11,10,14,11,9,13,16,10,8,7,7,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/4/2007,8,8,11,9,9,7,8,9,15,13,11,9,6,7,13,11,9,9,10,11,9,11,7,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/5/2007,6,6,5,6,9,7,15,27,20,15,18,19,14,14,15,18,31,32,31,22,29,23,16,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/6/2007,11,10,9,7,10,11,23,35,31,19,17,8,9,7,7,11,9,9,8,7,4,5,4,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/7/2007,5,5,6,7,5,5,8,11,10,10,6,13,20,20,17,17,17,13,9,9,8,9,8,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/8/2007,7,7,8,8,9,11,13,12,10,11,12,14,15,12,12,12,14,11,10,10,10,10,9,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/9/2007,6,7,5,12,12,13,15,5,8,10,12,12,11,11,12,13,18,15,13,12,10,9,13,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/10/2007,13,14,13,13,15,10,11,9,10,11,16,19,13,9,11,10,11,10,9,9,6,7,6,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/11/2007,5,6,7,4,5,2,3,6,5,6,6,6,7,10,7,9,8,11,9,10,9,7,6,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/12/2007,5,8,12,9,5,3,6,9,7,3,2,5,7,9,11,11,9,8,7,6,6,6,6,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/13/2007,6,7,13,8,5,6,5,4,6,7,13,9,10,14,14,16,15,13,14,12,10,3,5,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/14/2007,6,6,9,6,7,8,9,25,28,28,22,18,25,24,25,34,27,23,22,21,20,19,13,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/15/2007,14,13,10,8,13,28,84,48,27,17,11,12,18,15,20,26,24,32,24,26,32,36,27,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/16/2007,14,12,13,11,12,17,26,35,36,37,39,41,41,30,31,35,34,26,27,22,18,22,30,24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/17/2007,22,14,25,26,32,24,12,14,17,26,41,54,39,31,32,31,31,36,22,17,15,13,12,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/18/2007,7,14,10,6,9,12,11,12,12,7,6,6,9,8,5,5,5,6,13,13,7,6,6,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/19/2007,1,6,8,5,3,4,6,4,10,6,7,11,7,7,6,8,8,8,10,14,14,14,16,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/20/2007,11,12,9,7,9,12,13,13,14,23,29,24,16,14,22,18,13,12,14,13,15,15,12,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/21/2007,12,13,15,12,13,13,15,14,15,13,8,9,6,8,9,11,9,8,9,8,8,6,7,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/22/2007,10,8,8,8,8,9,9,10,19,52,55,49,43,37,35,20,10,9,8,6,9,8,8,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/23/2007,7,7,9,4,5,6,7,11,11,12,13,13,19,22,23,22,22,17,13,11,15,14,12,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/24/2007,11,10,4,2,2,8,6,5,3,5,5,3,3,3,5,8,9,6,8,12,10,9,5,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/25/2007,5,7,4,3,7,9,8,9,18,7,8,18,14,11,8,6,4,2,3,0,1,1,2,1
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/26/2007,1,1,1,3,12,7,5,5,13,10,8,6,5,11,16,20,19,16,17,21,18,17,20,19
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/27/2007,13,11,16,13,9,12,16,16,37,50,41,42,49,45,57,73,51,34,15,13,17,18,16,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/28/2007,6,5,7,15,18,37,38,29,8,3,5,6,6,5,7,6,6,6,6,7,7,7,8,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/29/2007,9,8,6,8,4,1,2,3,3,3,4,2,5,6,8,12,15,13,14,15,15,7,5,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/30/2007,13,5,3,3,6,12,20,28,31,35,31,28,63,33,26,41,56,46,28,11,12,10,6,3
PM10,70119,Winnipeg,MB,49.89799,-97.14653,3/31/2007,2,2,4,4,4,5,5,6,5,3,2,3,4,6,6,10,11,9,7,7,9,3,3,2
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/1/2007,2,3,2,2,2,1,2,2,2,3,3,3,3,5,4,6,4,4,4,3,1,2,3,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/2/2007,4,6,10,7,7,14,24,29,12,8,15,19,27,29,22,26,21,13,25,19,20,22,24,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/3/2007,12,9,11,15,16,21,32,37,36,42,48,68,52,59,55,51,40,36,27,26,19,21,12,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/4/2007,9,7,5,6,7,13,21,27,21,24,23,23,17,23,30,33,28,21,17,19,11,12,12,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/5/2007,9,7,7,7,6,12,25,23,23,23,19,19,28,21,29,32,23,19,22,19,17,15,11,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/6/2007,10,12,12,4,9,9,9,9,12,19,19,25,27,40,30,27,27,41,23,11,12,11,10,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/7/2007,6,4,1,4,5,6,8,7,8,9,15,15,16,23,14,16,17,16,11,12,15,14,11,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/8/2007,13,12,8,7,8,10,7,7,13,9,7,6,5,6,6,6,7,9,11,18,14,33,15,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/9/2007,8,14,12,14,13,27,55,79,47,25,21,12,15,14,21,22,20,20,16,19,21,10,14,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/10/2007,7,10,6,7,6,25,39,56,41,35,49,29,31,35,23,37,26,17,21,27,34,19,19,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/11/2007,7,5,6,5,9,23,38,46,32,35,29,37,24,23,28,36,29,27,22,30,34,23,23,17
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/12/2007,21,14,11,12,10,31,61,40,55,45,30,20,16,18,16,21,22,16,14,25,45,38,37,29
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/13/2007,21,22,44,29,19,29,48,62,57,52,62,52,56,40,41,39,36,22,23,9,34,21,19,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/14/2007,20,16,20,21,18,21,24,18,14,9,24,14,14,12,14,15,16,18,45,32,31,36,42,25
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/15/2007,24,19,14,10,8,12,10,11,19,24,37,39,39,35,34,30,25,39,30,18,18,27,33,16
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/16/2007,22,15,12,10,15,13,27,18,17,7,2,4,12,16,20,29,31,21,14,25,38,23,26,24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/17/2007,42,35,39,39,38,59,47,60,43,34,22,19,15,15,26,25,26,17,23,29,28,48,30,19
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/18/2007,21,13,15,12,11,16,39,53,42,34,37,28,27,33,27,36,28,32,28,10,13,20,24,17
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/19/2007,11,12,17,13,16,25,46,53,39,28,32,44,59,53,50,45,29,18,20,18,15,14,10,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/20/2007,8,8,27,14,3,4,31,38,34,26,20,19,17,22,96,44,33,57,46,40,41,35,31,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/21/2007,16,13,14,11,10,10,17,17,24,6,16,8,14,14,7,8,38,29,7,43,31,68,63,32
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/22/2007,24,42,29,31,8,11,15,10,17,10,7,10,6,7,6,24,26,24,14,8,8,6,4,1
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/23/2007,6,5,1,4,8,27,40,38,23,11,12,11,16,15,10,14,19,16,28,20,27,32,19,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/24/2007,9,10,10,14,22,57,83,81,59,45,35,35,23,24,15,23,32,34,34,25,26,47,35,28
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/25/2007,24,31,23,33,68,99,101,117,85,57,50,68,75,63,72,75,63,40,54,42,60,74,70,42
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/26/2007,27,19,15,17,25,55,111,86,46,47,48,34,39,39,46,42,48,69,56,42,12,9,18,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/27/2007,18,18,10,26,35,53,88,48,45,59,44,27,1,-999,-999,48,42,26,33,30,33,41,50,45
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/28/2007,41,38,39,39,41,44,42,41,43,25,23,20,28,19,20,24,56,64,33,50,59,67,66,59
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/29/2007,51,38,34,23,20,16,19,17,16,20,33,30,39,58,23,24,21,19,17,30,31,34,31,26
PM10,70119,Winnipeg,MB,49.89799,-97.14653,4/30/2007,34,32,19,36,35,57,73,80,69,48,26,32,24,19,17,39,60,49,34,26,22,15,11,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/1/2007,9,8,10,9,10,22,39,35,30,30,30,30,28,24,28,29,26,17,15,14,20,19,20,22
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/2/2007,15,12,12,13,21,31,43,37,27,25,22,20,23,21,30,34,31,28,24,24,34,32,24,26
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/3/2007,15,14,14,12,13,21,30,41,39,44,50,63,69,53,64,58,53,45,36,29,38,33,28,25
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/4/2007,19,18,16,18,17,29,36,48,43,42,27,37,20,15,17,16,15,17,15,14,13,12,13,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/5/2007,12,9,8,6,4,5,6,9,11,9,10,12,16,15,14,16,25,32,21,16,8,9,10,7
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/6/2007,5,5,8,14,12,13,13,16,19,25,23,21,14,25,30,34,32,31,25,21,19,20,14,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/7/2007,3,5,6,4,6,8,14,18,14,16,21,24,19,21,20,19,19,22,23,22,32,28,28,34
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/8/2007,29,24,24,24,26,53,68,74,62,42,34,30,33,41,44,47,47,49,58,33,38,46,36,30
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/9/2007,25,22,20,19,21,30,41,67,55,51,43,33,50,46,73,62,54,44,35,35,42,45,42,45
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/10/2007,37,40,35,43,13,13,24,28,22,22,25,21,27,24,22,24,23,18,17,14,23,16,14,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/11/2007,5,7,9,11,8,13,25,37,30,31,28,29,35,26,35,26,23,18,17,22,36,47,39,21
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/12/2007,27,18,12,31,40,31,18,16,18,16,13,25,27,24,22,23,37,66,68,66,49,51,41,30
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/13/2007,27,27,21,18,21,15,17,19,25,28,28,28,39,37,34,32,27,29,38,32,36,36,36,22
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/14/2007,10,8,8,13,12,14,26,22,15,10,6,4,6,7,15,14,11,19,12,12,9,8,14,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/15/2007,11,11,8,8,8,17,22,23,20,18,12,10,18,14,41,20,20,19,13,12,5,8,7,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/16/2007,3,4,4,5,6,13,15,16,12,9,10,12,11,15,16,13,22,13,13,12,22,24,24,18
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/17/2007,13,18,17,16,14,20,28,47,97,63,154,50,118,57,90,79,62,46,39,38,36,39,62,71
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/18/2007,31,29,27,31,42,58,61,42,20,16,12,9,13,10,13,12,10,11,16,14,6,5,5,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/19/2007,4,2,3,3,4,4,3,5,9,5,9,7,7,8,8,9,8,7,7,7,7,5,6,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/20/2007,5,4,4,5,3,4,3,4,5,5,5,11,12,7,9,5,9,6,6,7,6,6,9,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/21/2007,9,8,9,12,15,13,19,8,12,9,12,18,26,21,25,22,23,21,19,21,28,29,30,21
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/22/2007,24,18,19,5,10,14,24,20,15,26,30,23,20,27,12,2,8,0,0,0,0,0,0,1
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/23/2007,0,1,2,2,3,4,7,13,15,6,3,4,4,10,12,17,20,11,12,16,11,10,10,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/24/2007,6,6,6,4,1,4,2,9,10,7,7,9,10,8,10,10,9,9,6,4,3,4,4,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/25/2007,2,2,2,1,2,6,7,11,8,7,8,9,10,9,12,10,8,7,7,9,9,10,10,5
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/26/2007,4,5,3,3,4,5,4,3,4,2,2,2,3,2,2,3,2,3,2,2,4,5,2,4
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/27/2007,4,5,5,3,5,7,12,12,9,5,7,9,7,12,10,8,6,9,8,9,13,13,10,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/28/2007,7,7,8,8,9,15,21,24,31,22,22,25,28,32,33,38,27,39,19,13,9,6,9,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/29/2007,9,10,9,9,14,12,12,14,12,14,16,16,16,15,17,19,15,14,10,4,1,4,2,2
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/30/2007,2,2,2,1,1,3,5,4,7,8,9,8,11,12,13,15,11,10,6,5,5,8,5,6
PM10,70119,Winnipeg,MB,49.89799,-97.14653,5/31/2007,5,4,4,4,5,5,7,13,12,16,7,5,16,17,21,17,17,21,23,10,16,15,12,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,6/1/2007,9,9,9,9,9,18,28,37,34,20,15,24,19,19,36,21,15,11,25,15,16,26,36,16
PM10,70119,Winnipeg,MB,49.89799,-97.14653,6/2/2007,15,19,12,15,12,16,16,14,13,15,13,12,8,15,11,17,13,13,8,4,7,14,14,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,6/3/2007,9,10,8,8,7,9,7,11,8,12,8,8,13,10,12,11,45,20,29,19,16,7,3,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,6/4/2007,14,11,7,6,6,6,9,7,4,5,11,12,21,12,10,8,23,11,13,9,10,9,8,8
