Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010101,St Johns,NL,47.56806,-52.70222,19840101,0.30,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.40,0.50,0.10,0.40,1.10,0.60,0.80,0.80,0.90,1.00,0.70,1.00,0.60,0.70,0.60,0.40
CO,010101,St Johns,NL,47.56806,-52.70222,19840102,0.20,0.20,0.20,0.30,0.30,0.40,0.70,0.60,1.20,0.90,0.90,0.80,0.60,0.70,0.50,0.30,0.40,0.40,0.30,0.50,0.50,0.40,0.20,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19840103,0.00,0.00,0.00,0.00,0.70,1.10,0.60,0.50,0.50,0.60,0.50,0.40,0.40,0.70,1.20,0.50,0.50,0.70,0.90,1.00,2.00,2.80,2.70,2.60
CO,010101,St Johns,NL,47.56806,-52.70222,19840104,2.00,1.30,1.10,0.90,0.80,2.20,3.90,6.80,6.00,1.10,1.40,1.20,1.50,1.70,2.80,1.40,1.90,1.40,1.10,1.30,0.90,0.50,0.20,0.30
CO,010101,St Johns,NL,47.56806,-52.70222,19840105,0.20,0.10,0.10,0.20,0.90,2.50,1.20,0.70,0.70,1.40,1.70,1.30,2.60,1.70,1.10,0.90,0.80,0.60,0.70,0.80,1.00,1.20,1.10,0.80
CO,010101,St Johns,NL,47.56806,-52.70222,19840106,0.30,0.20,0.20,0.30,0.60,1.90,0.90,1.10,1.40,1.90,1.40,1.70,2.00,2.60,4.60,0.70,0.30,0.30,0.70,0.60,0.40,0.50,0.70,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19840107,0.20,0.10,0.20,0.30,0.10,0.60,0.40,1.40,1.40,3.70,3.30,2.70,3.80,2.30,1.10,0.40,0.30,0.40,1.50,0.60,0.30,0.50,0.20,0.40
CO,010101,St Johns,NL,47.56806,-52.70222,19840108,0.70,0.30,0.20,0.10,0.20,-999,4.20,2.20,1.70,3.70,4.20,2.50,1.20,0.80,0.90,0.80,1.50,2.10,1.20,0.40,0.20,0.30,0.20,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19840109,0.20,0.20,0.20,0.30,0.50,0.80,1.20,0.50,0.70,1.20,2.10,1.70,1.90,1.60,1.70,0.90,2.10,1.30,0.90,0.30,0.20,0.10,0.00,0.00
CO,010101,St Johns,NL,47.56806,-52.70222,19840110,0.00,0.00,0.00,0.10,0.30,0.60,1.00,0.40,0.40,0.50,0.40,0.70,0.90,0.80,1.70,1.30,1.60,1.20,0.80,1.00,1.40,0.90,0.40,0.60
CO,010101,St Johns,NL,47.56806,-52.70222,19840111,0.20,0.20,0.10,0.20,0.20,0.80,0.60,0.30,0.50,0.50,0.60,0.30,0.30,0.40,0.90,0.30,0.10,0.20,0.10,0.10,0.20,0.30,0.40,0.20
CO,010101,St Johns,NL,47.56806,-52.70222,19840112,0.10,0.10,0.20,0.20,0.40,0.90,1.20,0.80,0.60,0.80,0.80,0.70,1.10,1.60,0.80,0.90,1.00,1.30,0.80,0.60,0.20,0.20,0.20,0.10
CO,010101,St Johns,NL,47.56806,-52.70222,19840113,0.00,0.00,0.20,0.20,0.20,0.50,0.90,0.30,0.70,0.50,0.60,0.40,0.50,0.70,1.20,1.00,0.70,1.30,1.40,1.30,1.20,1.30,0.90,0.80
