Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,010102,St Johns,NL,47.56038,-52.7115,19910101,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,010102,St Johns,NL,47.56038,-52.7115,19910108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.70,0.80,0.90,0.90,-999,0.80,1.20,0.60,0.40,0.40,0.60,0.40,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910109,0.30,0.20,0.20,0.60,0.20,0.20,0.30,0.60,1.10,0.50,0.50,0.60,0.60,0.70,0.70,1.00,1.40,0.90,0.60,0.60,0.70,0.90,0.80,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910110,0.60,0.60,0.60,0.40,0.30,0.30,0.50,1.40,3.10,3.30,2.80,0.60,0.50,0.40,0.90,0.50,0.30,0.20,0.20,0.20,0.20,0.30,0.70,1.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910111,1.00,1.70,0.20,0.70,0.10,0.20,0.20,0.20,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.40,0.40,0.30,0.30,0.20,0.50,0.20,0.20,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19910112,0.20,0.20,0.10,0.60,0.10,0.10,0.20,0.30,0.40,0.30,0.40,0.50,0.50,0.50,0.80,0.70,0.70,0.70,0.80,0.80,1.10,1.20,1.20,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,19910113,0.90,1.00,2.80,0.50,0.50,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.50,0.60,1.10,1.00,1.50,1.20,0.50,0.50,0.40,1.20,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910114,0.30,0.20,0.10,-999,0.20,0.30,0.60,0.80,1.20,0.70,0.70,1.00,0.80,1.10,1.00,0.90,1.40,1.00,0.70,0.70,0.60,0.60,0.50,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910115,0.00,0.00,0.00,0.10,0.00,0.00,0.40,0.60,1.10,0.40,0.50,0.60,0.50,0.40,0.80,0.90,2.00,1.60,0.60,1.30,1.20,1.00,1.00,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,19910116,0.80,0.20,0.10,0.10,0.10,0.10,0.10,1.20,1.60,0.50,0.90,0.40,0.50,0.50,0.60,1.00,2.50,2.20,1.50,1.50,2.10,2.10,1.90,2.00
CO,010102,St Johns,NL,47.56038,-52.7115,19910117,1.10,0.70,0.30,0.70,0.30,0.20,0.40,1.60,4.70,9.00,1.00,0.20,0.10,0.00,0.10,0.20,0.40,0.40,0.30,0.40,0.40,0.30,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910118,0.30,0.30,0.30,0.20,0.20,0.20,0.30,0.60,1.00,0.80,0.70,0.90,1.10,1.00,1.00,0.90,1.20,0.80,0.50,0.80,0.80,0.80,0.90,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910119,0.80,0.80,1.10,0.70,0.40,0.30,0.60,0.80,1.10,1.60,1.40,1.30,1.10,1.30,2.20,2.00,2.30,1.80,1.60,1.30,1.30,1.40,1.90,1.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910120,0.80,1.00,1.50,0.40,0.30,0.20,0.20,0.40,0.40,0.40,0.50,0.50,0.60,0.60,0.60,0.60,0.70,0.70,0.60,0.60,0.40,0.40,0.40,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910121,0.30,0.30,0.20,-999,0.30,0.30,0.30,0.60,0.70,0.50,0.50,0.40,0.70,2.40,2.40,1.80,1.90,0.80,0.40,0.50,0.30,0.50,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910122,0.30,0.30,0.30,0.30,0.30,0.30,0.40,1.00,2.00,1.30,0.80,1.00,1.10,1.10,1.20,1.20,1.90,1.70,1.00,1.20,1.60,1.70,1.20,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910123,0.60,0.50,0.40,0.40,0.30,0.40,0.50,1.00,2.10,2.60,1.70,1.50,1.60,1.40,1.50,1.30,2.00,1.30,0.80,1.00,0.80,1.20,1.00,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910124,0.70,1.10,0.80,0.60,0.60,0.60,1.30,3.10,5.80,3.10,1.50,1.20,1.20,0.80,0.70,1.30,1.90,1.20,0.60,0.70,0.50,0.50,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910125,0.50,0.40,0.50,0.40,0.40,0.40,0.60,0.90,1.10,0.80,0.80,0.80,0.80,0.80,0.90,1.40,1.30,0.90,0.70,0.70,0.70,0.80,0.80,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19910126,0.60,0.60,0.80,0.50,0.50,0.50,0.50,0.50,0.60,0.60,0.60,0.80,0.70,0.80,0.70,0.70,0.80,0.70,0.70,0.80,0.70,0.70,0.70,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910127,0.80,1.00,1.10,0.70,0.80,0.80,0.60,1.00,0.90,0.80,0.70,0.80,0.70,0.80,0.70,0.80,0.90,0.70,0.60,0.60,0.60,0.50,0.60,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910128,0.80,0.60,0.40,-999,0.50,0.70,1.70,4.00,6.80,1.90,1.30,1.20,2.40,0.80,0.80,0.80,1.10,1.00,0.70,0.70,0.50,0.50,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910129,0.50,0.60,0.60,0.50,0.50,0.50,1.30,6.60,5.90,3.50,1.80,1.20,1.40,1.10,1.20,1.20,1.30,0.90,0.70,0.70,0.70,0.60,0.50,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19910130,0.50,0.60,0.50,0.50,0.50,0.60,1.60,4.00,4.60,2.20,1.10,0.90,1.10,1.10,1.00,1.10,2.70,1.70,0.50,0.50,0.50,0.50,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910131,0.60,2.80,1.80,0.50,0.60,0.50,0.70,1.70,3.10,0.70,0.70,0.60,0.90,0.80,0.80,0.90,1.00,0.70,0.60,0.60,0.60,0.60,0.60,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19910201,0.30,0.30,0.30,0.20,0.20,0.20,0.30,0.50,0.80,0.50,0.60,0.70,0.70,0.70,0.80,0.80,0.90,0.80,0.60,0.70,0.70,0.70,0.70,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910202,0.70,0.80,0.70,0.40,0.30,0.30,0.40,0.50,0.50,0.60,0.50,0.60,0.50,0.70,0.80,0.60,0.70,0.60,0.60,0.60,0.60,0.50,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910203,0.50,0.50,0.60,0.40,0.40,0.40,0.40,0.50,0.40,0.60,0.70,0.60,0.60,0.70,0.70,0.70,0.80,0.70,0.60,0.80,1.10,0.90,0.70,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910204,0.90,0.80,0.30,-999,0.30,0.40,0.60,1.40,1.80,2.20,1.40,1.80,1.60,1.50,1.80,2.60,3.70,3.40,2.80,3.70,4.30,2.20,2.10,1.20
CO,010102,St Johns,NL,47.56038,-52.7115,19910205,1.30,1.20,1.00,0.70,0.60,0.60,0.80,2.20,4.60,1.00,0.70,0.70,0.70,0.80,0.80,0.80,1.30,0.90,0.60,0.80,0.80,1.00,1.00,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910206,0.60,0.70,0.80,0.90,0.60,0.30,1.10,1.10,3.20,2.40,1.80,1.80,2.10,1.80,1.30,2.00,3.40,2.90,1.40,1.40,1.20,1.60,2.00,2.00
CO,010102,St Johns,NL,47.56038,-52.7115,19910207,2.40,1.30,1.00,0.70,0.60,0.60,0.80,1.30,1.90,1.00,0.70,0.80,0.80,0.80,1.00,1.00,1.10,1.00,1.10,0.90,0.90,0.70,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910208,0.50,0.50,0.40,0.30,0.30,0.30,0.40,0.70,0.80,0.60,0.90,0.90,1.00,1.20,1.50,1.70,2.20,2.10,2.10,1.60,1.30,1.50,1.10,1.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910209,1.10,1.60,1.70,1.20,1.10,0.90,0.80,1.30,2.00,3.30,3.90,0.90,1.20,0.70,0.50,0.70,1.00,1.10,1.30,1.90,1.40,0.60,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910210,0.50,0.60,1.00,0.40,0.30,0.30,0.30,0.40,0.40,0.60,0.80,1.20,1.30,1.40,1.90,1.60,2.00,1.00,1.70,1.20,1.30,1.40,1.10,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,19910211,0.80,0.60,0.30,-999,0.50,0.20,0.50,1.90,7.30,5.40,5.60,4.60,4.20,4.00,4.70,7.10,4.60,2.40,1.50,1.60,1.50,1.40,1.30,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910212,1.10,0.70,0.40,0.30,0.20,0.20,0.40,1.30,6.90,3.60,4.30,2.60,2.30,2.50,3.00,2.80,4.00,1.50,0.90,0.80,0.70,0.80,0.70,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910213,0.40,0.70,0.20,0.20,0.20,0.20,0.30,0.50,0.70,0.60,0.70,0.60,0.60,0.60,0.80,0.70,1.00,0.70,0.60,0.70,0.60,0.60,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910214,0.50,0.40,0.40,0.40,0.40,0.40,0.60,1.20,1.30,0.80,0.80,0.80,0.90,0.80,0.90,1.30,1.50,1.80,1.30,1.60,2.20,2.30,2.80,1.20
CO,010102,St Johns,NL,47.56038,-52.7115,19910215,0.40,0.40,0.40,0.40,0.30,0.20,0.30,0.60,0.70,0.50,0.60,0.60,0.60,0.70,0.60,0.70,0.80,0.50,0.40,0.40,0.30,0.30,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910216,0.30,0.30,0.40,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.40,0.40,0.40,0.50,0.50,0.50,0.60,0.40,0.50,0.80,0.80,1.10,1.20,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910217,0.50,0.40,0.50,0.30,0.20,0.30,0.30,0.50,0.30,0.40,0.40,0.40,0.40,0.40,0.50,0.60,0.50,0.50,0.50,0.60,0.50,0.50,0.50,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910218,0.30,0.20,0.10,-999,0.10,0.20,0.20,0.70,0.80,0.60,0.60,0.60,0.70,0.60,0.60,0.70,0.70,0.60,0.50,0.50,0.40,0.40,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910219,0.30,0.20,0.20,0.20,0.20,0.20,0.30,0.60,0.90,0.60,0.60,0.60,0.70,0.60,0.60,0.80,1.00,1.00,0.90,1.00,0.70,0.80,0.60,0.60
CO,010102,St Johns,NL,47.56038,-52.7115,19910220,0.40,0.40,0.30,0.30,0.30,0.30,0.40,0.70,0.60,0.40,0.50,0.60,1.20,1.40,1.10,1.30,1.60,1.30,1.20,1.00,0.70,0.60,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910221,0.40,0.30,0.30,0.30,0.30,0.20,0.40,0.90,2.10,1.00,1.50,1.30,1.50,1.70,1.20,1.40,1.90,1.00,0.70,1.20,0.90,1.20,0.80,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910222,0.60,2.30,0.50,0.30,0.30,0.40,0.70,1.20,1.70,1.00,0.80,0.80,0.80,0.80,0.80,1.20,1.30,0.90,0.80,0.90,0.70,0.80,0.40,0.40
CO,010102,St Johns,NL,47.56038,-52.7115,19910223,0.30,0.30,0.30,0.20,0.20,0.30,0.30,0.50,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.50,0.50,0.50,0.60,0.50,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910224,0.40,0.50,0.40,0.30,0.20,0.30,0.30,0.30,0.30,0.40,0.50,0.40,0.50,0.50,0.50,0.50,0.40,0.50,0.50,0.70,0.60,0.50,0.60,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910225,0.50,0.30,0.20,-999,0.30,0.30,0.40,0.90,1.30,0.70,0.70,0.80,0.90,0.90,0.80,1.10,1.50,1.50,1.50,1.90,1.20,1.40,1.90,1.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910226,1.70,0.80,0.40,0.40,0.40,0.30,0.50,1.80,6.10,2.40,2.10,2.90,2.30,2.70,2.70,3.40,5.00,1.40,1.00,1.30,2.00,1.90,2.10,1.90
CO,010102,St Johns,NL,47.56038,-52.7115,19910227,1.10,0.70,0.70,0.60,0.40,0.60,1.00,3.40,6.40,5.40,2.40,0.60,0.80,1.40,0.70,1.30,1.70,0.90,1.20,1.30,0.70,0.50,0.90,0.80
CO,010102,St Johns,NL,47.56038,-52.7115,19910228,0.80,0.30,0.20,0.30,0.30,0.30,0.40,0.70,1.10,0.70,0.60,-999,-999,0.60,0.70,0.80,0.90,0.90,0.90,1.10,0.90,0.70,1.00,0.70
CO,010102,St Johns,NL,47.56038,-52.7115,19910301,1.00,0.40,0.20,0.30,0.30,0.30,0.60,1.40,1.20,0.70,0.60,0.70,0.70,0.50,0.50,0.80,1.10,1.10,1.30,1.10,1.20,4.70,5.80,0.90
CO,010102,St Johns,NL,47.56038,-52.7115,19910302,0.70,1.70,1.40,0.70,0.80,0.80,0.50,0.50,0.40,0.40,0.40,0.40,0.30,0.40,0.40,0.50,0.40,0.40,0.30,0.30,0.30,0.40,0.30,0.30
CO,010102,St Johns,NL,47.56038,-52.7115,19910303,0.30,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.40,0.50,0.60,0.90,1.20,1.00,1.10,0.70,0.80,0.90,0.80,0.50,0.50
CO,010102,St Johns,NL,47.56038,-52.7115,19910304,0.40,0.30,0.20,-999,0.20,0.30,0.40,0.90,1.50,1.10,1.40,1.10,2.30,2.30,2.50,3.10,2.20,1.20,0.60,0.60,0.50,0.40,0.30,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19910305,0.30,0.20,0.20,0.20,0.20,0.20,0.30,0.70,1.40,0.90,1.90,1.50,2.00,2.40,3.20,5.90,4.10,2.50,1.70,2.20,0.80,0.50,0.30,0.20
CO,010102,St Johns,NL,47.56038,-52.7115,19910306,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.70,1.10,0.50,0.40,0.40,0.50,0.40,0.40,0.50,0.60,0.50,0.40,0.40,0.30,0.40,0.30,0.30
