Pollutant:, SO2
Units:, ppb
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
SO2,010102,St Johns,NL,47.56038,-52.7115,19940101,5.0,4.0,5.0,3.0,-999,5.0,11.0,17.0,13.0,17.0,16.0,23.0,22.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,6.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940102,7.0,8.0,13.0,18.0,-999,22.0,26.0,23.0,27.0,35.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940103,7.0,11.0,6.0,7.0,-999,5.0,11.0,5.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,6.0,6.0,3.0,5.0,7.0,4.0,4.0,3.0,5.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940104,4.0,9.0,11.0,6.0,-999,7.0,10.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,13.0,11.0,26.0,14.0,8.0,6.0,5.0,4.0,5.0,5.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940105,4.0,3.0,3.0,4.0,-999,4.0,4.0,3.0,4.0,4.0,6.0,13.0,29.0,31.0,15.0,13.0,11.0,11.0,9.0,10.0,8.0,6.0,8.0,9.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940106,8.0,5.0,4.0,4.0,-999,6.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,9.0,10.0,10.0,8.0,12.0,9.0,14.0,13.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940107,9.0,8.0,7.0,10.0,-999,10.0,9.0,11.0,7.0,9.0,6.0,10.0,10.0,13.0,11.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940108,2.0,2.0,2.0,2.0,-999,7.0,11.0,9.0,7.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940109,1.0,0.0,1.0,0.0,-999,3.0,1.0,2.0,5.0,5.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,11.0,15.0,8.0,16.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940110,13.0,10.0,3.0,11.0,-999,10.0,12.0,11.0,12.0,11.0,8.0,8.0,10.0,11.0,8.0,15.0,12.0,7.0,4.0,3.0,2.0,2.0,4.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940111,2.0,2.0,2.0,2.0,-999,2.0,1.0,2.0,3.0,7.0,2.0,3.0,6.0,4.0,3.0,9.0,14.0,8.0,4.0,8.0,11.0,12.0,22.0,24.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940112,21.0,20.0,36.0,19.0,-999,15.0,12.0,15.0,17.0,11.0,11.0,10.0,8.0,8.0,4.0,9.0,9.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940113,8.0,8.0,8.0,9.0,-999,11.0,13.0,17.0,27.0,10.0,9.0,13.0,15.0,17.0,12.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940114,1.0,2.0,3.0,6.0,-999,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,9.0,7.0,5.0,3.0,3.0,2.0,2.0,2.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940115,2.0,4.0,4.0,8.0,-999,13.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,7.0,4.0,15.0,12.0,2.0,3.0,3.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940116,7.0,5.0,8.0,7.0,-999,10.0,9.0,11.0,9.0,4.0,5.0,7.0,4.0,8.0,11.0,6.0,4.0,5.0,10.0,7.0,5.0,11.0,12.0,7.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940117,5.0,5.0,4.0,4.0,-999,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,5.0,6.0,3.0,6.0,14.0,15.0,11.0,11.0
SO2,010102,St Johns,NL,47.56038,-52.7115,19940118,11.0,9.0,10.0,11.0,-999,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0
