Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, µg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940101,7,5,7,7,8,7,6,10,8,9,9,9,10,10,10,11,12,13,13,13,12,14,14,13
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940102,8,8,7,8,7,8,8,8,13,18,25,9,7,10,9,13,13,11,10,9,9,12,10,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940103,9,11,10,9,9,11,11,11,12,14,17,15,15,14,17,14,16,17,16,12,13,12,12,15
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940104,18,32,9,5,5,7,7,8,9,12,14,13,15,12,14,16,19,18,29,29,22,25,23,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940105,11,10,10,13,13,10,9,10,13,14,17,16,13,11,10,10,11,13,13,10,9,9,10,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940106,8,11,12,11,10,10,7,7,8,9,9,13,11,12,15,27,13,12,18,10,11,11,8,10
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940107,9,6,9,8,11,8,5,8,12,13,16,15,16,22,-999,0,2,18,23,45,27,16,15,23
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940108,20,20,10,9,8,8,10,9,9,10,11,10,11,23,19,12,11,9,18,14,11,9,11,18
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940109,15,21,37,17,11,7,10,14,14,12,7,10,10,21,19,14,13,16,13,14,15,14,16,17
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940110,15,22,16,16,15,18,26,23,12,16,16,41,24,21,24,30,20,34,21,20,20,15,12,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940111,13,18,10,12,19,15,12,17,28,33,23,13,10,13,30,16,10,10,9,12,12,9,6,8
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940112,8,7,11,15,14,13,10,12,19,18,21,22,18,14,19,17,15,16,15,12,10,10,14,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940113,9,9,14,14,12,21,15,19,25,21,14,13,10,9,12,15,10,12,17,22,19,10,10,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940114,9,10,9,8,9,9,8,9,16,24,18,15,14,13,22,8,12,22,22,19,11,10,10,11
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940115,12,12,9,8,11,8,7,10,13,11,13,9,7,8,7,9,10,7,9,8,9,8,9,15
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940116,19,19,12,10,8,7,10,10,10,10,10,13,12,11,14,17,23,22,19,21,17,8,8,9
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940117,8,8,13,6,8,13,13,12,19,18,14,18,23,19,27,29,34,21,15,13,10,11,13,12
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940118,10,12,10,10,7,7,8,11,17,17,14,12,15,12,16,14,16,15,12,11,9,11,11,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940119,18,15,9,9,10,11,13,15,20,20,19,-999,-999,31,15,12,18,18,23,23,19,17,17,20
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940120,17,17,12,11,12,10,10,11,13,15,20,21,21,17,20,19,22,18,13,13,13,12,13,14
PM10,70119,Winnipeg,MB,49.89799,-97.14653,19940121,17,24,22,19,14,14,15,13,18,22,26,18,14,12,13,11,13,14,9,7,5,5,5,8
