Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, ug/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,40203,Saint John,NB,45.308762,-66.008384,20040101,-999,4,6,2,1,0,0,1,0,0,0,0,0,0,1,2,2,0,2,2,1,2,0,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040102,0,1,1,0,0,0,0,1,4,1,0,1,0,0,1,1,2,0,4,6,3,9,9,12
PM10,40203,Saint John,NB,45.308762,-66.008384,20040103,16,9,6,5,4,6,5,5,3,0,0,0,1,0,2,3,0,5,1,5,4,4,18,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,20040104,26,24,18,19,25,9,12,20,0,9,27,-999,0,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,20040105,-999,-999,-999,-999,-999,0,3,4,5,4,3,3,3,3,4,4,5,4,5,6,6,4,7,12
PM10,40203,Saint John,NB,45.308762,-66.008384,20040106,6,3,4,6,2,6,6,7,7,6,7,8,-999,-999,0,3,5,9,5,6,2,4,7,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040107,2,0,2,0,0,0,0,1,3,2,1,0,0,2,2,2,5,2,6,0,1,6,0,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20040108,0,-999,1,-999,1,0,2,3,3,3,1,3,0,2,3,3,3,3,3,4,3,3,0,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040109,4,3,1,4,2,0,2,3,2,0,1,1,1,3,2,1,5,3,4,1,1,3,3,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20040110,0,4,1,3,0,0,1,2,2,1,2,0,0,1,1,3,2,3,4,3,2,2,1,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20040111,3,2,2,2,2,2,3,1,4,3,3,1,1,2,2,2,0,8,7,4,3,6,8,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040112,4,2,2,4,4,4,3,5,5,3,4,3,3,4,4,6,7,7,8,9,8,7,10,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20040113,7,8,8,8,5,4,5,6,5,8,5,5,3,6,5,10,10,8,11,7,6,6,4,5
PM10,40203,Saint John,NB,45.308762,-66.008384,20040114,6,4,3,2,2,3,3,3,4,5,6,5,3,7,6,5,7,4,8,8,5,6,8,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20040115,5,6,4,4,3,5,1,8,7,7,6,5,3,3,0,1,2,4,4,4,6,3,3,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040116,1,1,4,2,1,3,1,5,5,4,3,2,3,3,4,4,3,3,2,1,0,-999,3,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040117,4,2,3,3,2,2,3,3,4,4,4,3,2,2,2,4,2,4,3,4,3,2,3,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20040118,2,1,1,2,1,2,4,2,9,5,2,5,2,0,0,1,0,2,0,0,1,4,1,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040119,1,2,2,0,2,0,3,1,2,2,3,10,0,2,6,11,7,6,4,2,8,8,2,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20040120,0,-999,0,0,0,1,1,1,5,5,4,2,1,5,2,0,0,4,1,4,4,4,4,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040121,4,3,4,2,1,0,0,0,1,0,1,0,1,1,1,1,1,2,3,1,2,5,7,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20040122,5,16,12,10,10,10,10,12,23,34,29,25,15,-999,0,1,3,3,2,5,6,13,7,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20040123,10,5,5,0,0,4,0,2,0,1,0,4,0,0,1,2,2,4,3,2,0,0,1,1
PM10,40203,Saint John,NB,45.308762,-66.008384,20040124,0,2,1,2,1,1,4,4,0,3,0,2,0,1,4,0,1,4,4,4,2,2,3,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20040125,1,2,2,0,4,0,3,2,3,2,2,0,3,0,2,7,3,7,2,4,1,4,3,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040126,2,3,5,3,1,4,0,4,4,0,4,0,2,0,2,0,3,2,0,3,2,3,1,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040127,0,0,1,2,1,0,0,4,0,0,3,2,2,1,5,1,2,5,3,3,4,5,3,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20040128,2,1,1,2,2,2,3,8,4,5,3,3,1,1,1,2,2,2,3,3,4,3,3,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040129,4,4,4,2,1,2,4,4,4,6,4,4,3,4,2,2,3,4,4,4,8,7,3,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040130,4,4,3,2,4,3,5,8,3,2,4,4,5,4,3,4,6,7,10,6,4,6,5,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20040131,5,4,6,4,5,5,4,5,7,6,6,6,7,6,5,6,7,8,5,6,6,8,12,7
PM10,40203,Saint John,NB,45.308762,-66.008384,20040201,5,4,4,4,5,5,6,5,5,5,6,2,4,5,4,5,5,5,5,4,4,3,3,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20040202,2,2,2,1,1,1,2,3,3,3,2,2,0,1,0,1,2,6,6,7,12,6,3,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040203,9,14,14,12,13,15,11,13,26,41,41,22,11,3,8,11,4,3,3,4,4,6,1,3
PM10,40203,Saint John,NB,45.308762,-66.008384,20040204,2,2,1,5,0,2,3,0,7,23,19,18,-999,17,-999,-999,2,1,0,-999,-999,-999,-999,-999
PM10,40203,Saint John,NB,45.308762,-66.008384,20040205,0,0,1,1,0,2,2,3,1,0,3,2,1,0,0,1,1,3,5,3,2,2,4,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040206,0,0,1,1,0,2,0,2,1,1,1,0,0,2,0,4,8,4,4,5,0,1,0,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040207,0,0,0,0,0,2,1,0,1,1,0,4,1,1,3,2,4,2,2,2,1,4,4,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040208,2,3,1,0,0,0,1,1,2,0,1,0,1,3,0,0,1,2,2,2,3,2,1,2
PM10,40203,Saint John,NB,45.308762,-66.008384,20040209,1,3,2,1,6,6,1,1,5,4,6,5,4,4,4,5,3,5,6,6,7,8,10,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040210,6,8,11,8,9,8,7,8,12,10,17,8,20,9,11,11,14,14,17,18,12,8,4,4
PM10,40203,Saint John,NB,45.308762,-66.008384,20040211,3,5,5,3,3,3,3,6,24,12,8,3,5,2,8,6,10,6,6,9,3,2,0,0
PM10,40203,Saint John,NB,45.308762,-66.008384,20040212,2,3,4,1,2,2,1,2,3,0,0,0,0,0,0,0,0,1,3,3,2,2,4,6
PM10,40203,Saint John,NB,45.308762,-66.008384,20040213,12,5,16,7,7,11,13,18,45,37,10,1,3,4,4,6,3,6,6,7,8,12,12,10
PM10,40203,Saint John,NB,45.308762,-66.008384,20040214,15,5,6,7,9,8,7,14,16,14,7,7,5,4,5,17,2,6,7,8,11,7,3,-999
